onset	duration	trial_type
5.505	4.056	pseudoword_list
11.085	0.507	probe
15.507	4.045	word_list
21.08	0.506	probe
25.507	4.049	simple_sentence_coord
31.313	0.506	probe
35.509	4.056	jabberwocky
41.203	0.506	probe
45.511	4.046	consonant_strings
51.373	0.506	probe
55.512	4.05	pseudoword_list
61.337	0.506	probe
65.512	4.051	jabberwocky
71.499	0.505	probe
75.514	4.052	word_list
81.35	0.505	probe
85.516	4.05	consonant_strings
91.187	0.504	probe
95.516	4.055	consonant_strings
101.177	0.506	probe
105.516	4.053	jabberwocky
111.219	0.504	probe
115.519	4.053	complex_sentence_objrel
121.468	0.505	probe
125.52	4.05	word_list
131.474	0.506	probe
135.52	4.051	complex_sentence_objrel
141.564	0.505	probe
145.523	4.049	simple_sentence_cvp
151.128	0.506	probe
155.523	4.046	word_list
161.572	0.506	probe
165.525	4.045	pseudoword_list
171.256	0.504	probe
175.527	4.052	pseudoword_list
181.521	0.506	probe
185.529	4.051	word_list
191.263	0.506	probe
195.53	4.046	pseudoword_list
201.456	0.505	probe
205.531	4.051	consonant_strings
211.521	0.506	probe
215.531	4.05	complex_sentence_objclef
221.234	0.505	probe
225.532	4.043	consonant_strings
231.299	0.506	probe
235.534	4.046	jabberwocky
241.197	0.504	probe
245.534	4.043	jabberwocky
251.427	0.504	probe
255.536	4.043	simple_sentence_coord
261.14	0.505	probe
265.538	4.043	word_list
271.151	0.504	probe
275.54	4.047	simple_sentence_cvp
281.545	0.505	probe
285.54	4.043	jabberwocky
291.219	0.503	probe
295.542	4.044	complex_sentence_subjrel
301.243	0.503	probe
305.541	4.042	simple_sentence_cvp
311.313	0.506	probe
316.328	4.045	complex_sentence_objclef
322.061	0.506	probe
326.329	4.054	complex_sentence_objrel
332.359	0.505	probe
336.33	4.05	word_list
341.928	0.505	probe
346.331	4.043	complex_sentence_objrel
352.207	0.504	probe
356.332	4.047	consonant_strings
362.301	0.504	probe
366.334	4.05	pseudoword_list
372.006	0.506	probe
376.335	4.046	word_list
382.191	0.507	probe
386.336	4.055	consonant_strings
391.951	0.505	probe
396.336	4.047	consonant_strings
402.267	0.505	probe
406.337	4.045	word_list
412.139	0.506	probe
416.338	4.051	simple_sentence_adj
422.056	0.506	probe
426.34	4.052	complex_sentence_objclef
432.15	0.506	probe
436.342	4.051	consonant_strings
442.244	0.506	probe
446.343	4.052	simple_sentence_adj
451.979	0.507	probe
456.344	4.05	pseudoword_list
461.95	0.505	probe
466.345	4.054	jabberwocky
472.06	0.505	probe
476.346	4.056	word_list
482.22	0.505	probe
486.348	4.054	simple_sentence_adj
492.289	0.505	probe
496.35	4.047	consonant_strings
502.052	0.507	probe
506.35	4.055	jabberwocky
512.139	0.506	probe
516.35	4.054	complex_sentence_subjrel
522.332	0.506	probe
526.351	4.046	simple_sentence_cvp
532.178	0.505	probe
536.352	4.048	pseudoword_list
542.034	0.506	probe
546.353	4.053	pseudoword_list
552.304	0.506	probe
556.355	4.048	simple_sentence_coord
562.062	0.506	probe
566.356	4.053	jabberwocky
572.164	0.506	probe
576.357	4.054	pseudoword_list
582.03	0.505	probe
586.357	4.054	jabberwocky
592.0	0.506	probe
596.358	4.05	complex_sentence_subjrel
601.938	0.506	probe
