onset	duration	trial_type
3.013	2.001	sn_all_reference
9.019	2.002	sn_all_time_cue
15.025	2.002	sn_after_close_event
17.028	3.005	sn_all_event_response
20.034	2.002	sn_after_close_event
22.037	3.005	sn_all_event_response
25.043	2.002	sn_before_close_event
27.046	3.005	sn_all_event_response
30.052	2.002	sn_before_close_event
32.055	3.004	sn_all_event_response
42.072	2.002	sn_all_reference
48.078	2.003	sn_all_time_cue
54.086	2.002	sn_after_close_event
56.089	3.005	sn_all_event_response
59.095	2.002	sn_before_close_event
61.098	3.005	sn_all_event_response
64.104	2.003	sn_after_close_event
66.107	3.005	sn_all_event_response
69.113	2.002	sn_before_close_event
71.116	3.005	sn_all_event_response
81.133	2.001	sn_all_reference
87.138	2.003	sn_all_time_cue
93.145	2.003	sn_before_far_event
95.149	3.004	sn_all_event_response
98.154	2.002	sn_after_far_event
100.156	3.005	sn_all_event_response
103.162	2.002	sn_after_far_event
105.165	3.004	sn_all_event_response
108.17	2.002	sn_before_far_event
110.173	3.005	sn_all_event_response
120.19	2.002	sn_all_reference
126.196	2.002	sn_all_time_cue
132.203	2.001	sn_before_close_event
134.205	3.005	sn_all_event_response
137.212	2.001	sn_after_close_event
139.214	3.005	sn_all_event_response
142.22	2.002	sn_before_close_event
144.223	3.006	sn_all_event_response
147.23	2.001	sn_after_close_event
149.232	3.005	sn_all_event_response
159.249	2.002	sn_all_reference
165.255	2.001	sn_all_space_cue
171.261	2.002	sn_northside_far_event
173.263	3.006	sn_all_event_response
176.27	2.002	sn_southside_far_event
178.273	3.005	sn_all_event_response
181.279	2.002	sn_northside_far_event
183.282	3.005	sn_all_event_response
186.288	2.002	sn_southside_far_event
188.291	3.005	sn_all_event_response
198.308	2.002	sn_all_reference
204.315	2.002	sn_all_time_cue
210.321	2.002	sn_after_far_event
212.324	3.004	sn_all_event_response
215.329	2.002	sn_before_far_event
217.332	3.005	sn_all_event_response
220.338	2.002	sn_after_far_event
222.341	3.005	sn_all_event_response
225.347	2.002	sn_before_far_event
227.35	3.005	sn_all_event_response
237.366	2.002	sn_all_reference
243.372	2.003	sn_all_time_cue
249.379	2.003	sn_after_close_event
251.382	3.004	sn_all_event_response
254.387	2.002	sn_before_close_event
256.39	3.004	sn_all_event_response
259.396	2.002	sn_before_close_event
261.398	3.005	sn_all_event_response
264.404	2.001	sn_after_close_event
266.406	3.005	sn_all_event_response
276.424	2.001	sn_all_reference
282.43	2.002	sn_all_space_cue
288.436	2.002	sn_southside_close_event
290.439	3.005	sn_all_event_response
293.446	2.002	sn_southside_close_event
295.448	3.006	sn_all_event_response
298.455	2.003	sn_northside_close_event
300.459	3.004	sn_all_event_response
303.463	2.002	sn_northside_close_event
305.466	3.005	sn_all_event_response
315.482	2.002	sn_all_reference
321.488	2.002	sn_all_time_cue
327.494	2.002	sn_before_far_event
329.497	3.005	sn_all_event_response
332.503	2.002	sn_after_far_event
334.506	3.005	sn_all_event_response
337.512	2.002	sn_after_far_event
339.515	3.005	sn_all_event_response
342.521	2.004	sn_before_far_event
344.526	3.003	sn_all_event_response
354.541	2.002	sn_all_reference
360.547	2.002	sn_all_space_cue
366.554	2.003	sn_northside_far_event
368.558	3.003	sn_all_event_response
371.562	2.002	sn_southside_far_event
