onset	duration	trial_type
5.505	4.057	simple_sentence_adj
11.491	0.506	probe
15.507	4.058	complex_sentence_subjrel
21.369	0.507	probe
25.506	4.058	complex_sentence_objclef
31.195	0.506	probe
35.509	4.045	simple_sentence_coord
41.534	0.507	probe
45.51	4.055	jabberwocky
51.287	0.506	probe
55.511	4.057	word_list
61.333	0.507	probe
65.512	4.053	pseudoword_list
71.133	0.505	probe
75.512	4.05	word_list
81.347	0.503	probe
85.514	4.057	word_list
91.454	0.507	probe
95.515	4.053	jabberwocky
101.431	0.505	probe
105.518	4.053	word_list
111.247	0.507	probe
115.518	4.055	pseudoword_list
121.501	0.506	probe
125.518	4.053	complex_sentence_subjrel
131.336	0.505	probe
135.52	4.055	jabberwocky
141.53	0.506	probe
145.52	4.055	jabberwocky
151.244	0.507	probe
155.521	4.057	complex_sentence_subjrel
161.364	0.507	probe
165.523	4.051	word_list
171.295	0.506	probe
175.523	4.048	pseudoword_list
181.536	0.506	probe
185.525	4.052	word_list
191.087	0.506	probe
195.526	4.04	consonant_strings
201.479	0.506	probe
205.528	4.053	complex_sentence_subjrel
211.389	0.506	probe
215.529	4.054	simple_sentence_coord
221.176	0.506	probe
225.53	4.047	simple_sentence_coord
231.379	0.505	probe
235.531	4.053	pseudoword_list
241.2	0.506	probe
245.532	4.053	consonant_strings
251.42	0.503	probe
255.531	4.052	pseudoword_list
261.243	0.506	probe
265.534	4.047	pseudoword_list
271.36	0.505	probe
275.534	4.045	simple_sentence_coord
281.576	0.505	probe
285.533	4.046	jabberwocky
291.106	0.507	probe
295.534	4.04	consonant_strings
301.126	0.504	probe
305.535	4.049	complex_sentence_objrel
311.133	0.506	probe
315.537	4.05	simple_sentence_adj
321.093	0.504	probe
325.537	4.046	word_list
331.303	0.506	probe
335.538	4.036	consonant_strings
341.506	0.505	probe
345.539	4.048	pseudoword_list
351.238	0.507	probe
355.539	4.036	consonant_strings
361.343	0.507	probe
365.54	4.054	complex_sentence_objclef
371.4	0.505	probe
375.543	4.046	jabberwocky
381.109	0.505	probe
385.544	4.048	jabberwocky
391.531	0.503	probe
395.545	4.047	word_list
401.188	0.507	probe
405.548	4.037	jabberwocky
411.565	0.506	probe
415.547	4.039	pseudoword_list
421.239	0.506	probe
425.548	4.053	complex_sentence_subjrel
431.574	0.506	probe
435.549	4.053	consonant_strings
441.258	0.505	probe
445.548	4.057	consonant_strings
451.131	0.507	probe
455.551	4.054	simple_sentence_cvp
461.408	0.504	probe
465.553	4.053	pseudoword_list
471.329	0.505	probe
475.554	4.055	simple_sentence_adj
481.4	0.506	probe
485.554	4.052	jabberwocky
491.519	0.506	probe
495.553	4.049	jabberwocky
501.266	0.507	probe
505.556	4.052	consonant_strings
511.473	0.503	probe
515.556	4.05	simple_sentence_cvp
521.438	0.505	probe
525.558	4.051	simple_sentence_cvp
531.36	0.506	probe
535.558	4.051	consonant_strings
541.411	0.507	probe
545.558	4.055	consonant_strings
551.589	0.506	probe
555.56	4.049	word_list
561.252	0.506	probe
565.563	4.05	pseudoword_list
571.407	0.505	probe
575.898	4.044	complex_sentence_objclef
581.474	0.506	probe
585.899	4.052	complex_sentence_objrel
591.575	0.504	probe
595.901	4.057	word_list
601.762	0.504	probe
