onset	duration	trial_type
9.165	32.733	story
44.202	11.067	math
55.269	10.883	math
66.152	10.45	math
79.105	31.365	story
110.47	30.931	story
141.401	25.957	story
169.695	11.083	math
180.778	11.051	math
191.829	11.234	math
203.063	11.1	math
214.163	35.571	story
252.105	12.419	math
264.524	12.486	math
279.564	32.984	story
314.868	12.936	math
327.804	12.069	math
342.377	32.266	story
376.947	12.352	math
389.299	12.402	math
401.701	12.82	math
414.521	12.753	math
429.761	33.151	story
465.199	12.569	dummy
