onset	duration	trial_type
2.002	2.012	speech_10
8.029	2.008	music_47
14.052	2.007	animal_11
22.077	2.016	nature_14
28.109	2.007	animal_46
34.13	2.015	voice_19
42.161	2.016	speech_45
48.191	2.008	tools_17
54.213	2.016	speech_32
62.245	2.017	music_1
68.277	2.016	animal_30
74.309	2.015	music_19
82.342	2.006	catch
88.361	2.014	speech_41
94.39	2.007	tools_4
102.412	2.005	catch
108.433	2.015	nature_1
114.463	2.017	speech_3
122.497	2.017	tools_21
128.53	2.014	voice_40
134.56	2.017	nature_47
142.593	2.017	music_15
148.622	2.016	nature_31
154.653	2.01	voice_14
162.683	2.005	catch
168.704	2.017	speech_1
174.735	2.017	animal_31
182.767	2.014	music_4
188.797	2.016	nature_43
194.826	2.016	animal_18
202.86	2.016	speech_43
208.892	2.016	animal_37
214.923	2.016	voice_38
222.956	2.013	tools_43
228.984	2.015	animal_1
235.015	2.007	tools_38
243.039	2.017	speech_6
249.072	2.005	catch
255.091	2.016	nature_37
263.123	2.024	silence
269.161	2.016	music_2
275.192	2.014	voice_33
283.222	2.016	nature_21
289.252	2.016	voice_10
295.283	2.016	animal_41
303.316	2.016	voice_28
309.348	2.016	nature_45
315.378	2.008	voice_30
323.406	2.016	nature_32
329.438	2.017	tools_41
335.47	2.016	animal_12
343.502	2.016	nature_44
349.533	2.008	animal_21
355.556	2.015	music_31
363.589	2.016	tools_20
369.621	2.015	speech_17
375.653	2.016	nature_23
383.687	2.017	tools_9
389.719	2.015	music_21
395.747	2.007	catch
403.773	2.016	silence
409.805	2.02	silence
415.839	2.018	voice_43
423.876	2.014	nature_29
429.904	2.01	music_48
435.929	2.019	silence
443.965	2.015	voice_26
449.995	2.016	animal_33
456.027	2.015	voice_18
464.059	2.016	silence
470.089	2.016	tools_25
476.12	2.015	animal_26
484.154	2.015	speech_19
490.185	2.016	music_43
496.215	2.015	tools_3
504.245	2.016	voice_5
510.275	2.017	music_40
516.306	2.015	tools_1
524.339	2.016	speech_9
530.369	2.016	tools_23
536.399	2.017	speech_5
544.435	2.007	music_34
546.452	4.005	fixation
