onset	duration	trial_type
5.505	4.056	complex_sentence_subjrel
11.473	0.505	probe
15.506	4.047	pseudoword_list
21.333	0.505	probe
25.507	4.05	pseudoword_list
31.371	0.507	probe
35.509	4.049	word_list
41.536	0.506	probe
45.509	4.052	pseudoword_list
51.333	0.506	probe
55.511	4.056	word_list
61.451	0.506	probe
65.512	4.053	complex_sentence_subjrel
71.175	0.505	probe
75.514	4.055	consonant_strings
81.157	0.506	probe
85.515	4.052	pseudoword_list
91.402	0.505	probe
95.516	4.045	simple_sentence_coord
101.272	0.506	probe
105.516	4.051	word_list
111.43	0.505	probe
115.518	4.046	consonant_strings
121.309	0.505	probe
125.519	4.056	complex_sentence_objclef
131.571	0.505	probe
135.52	4.043	simple_sentence_coord
141.317	0.506	probe
145.521	4.053	jabberwocky
151.099	0.505	probe
155.523	4.053	consonant_strings
161.358	0.503	probe
165.523	4.047	complex_sentence_objclef
171.169	0.505	probe
175.525	4.051	pseudoword_list
181.323	0.506	probe
185.525	4.047	simple_sentence_cvp
191.173	0.505	probe
195.525	4.054	jabberwocky
201.236	0.506	probe
205.526	4.054	pseudoword_list
211.124	0.506	probe
215.528	4.047	complex_sentence_objclef
221.44	0.504	probe
225.529	4.047	simple_sentence_adj
231.195	0.506	probe
235.529	4.05	consonant_strings
241.473	0.506	probe
245.53	4.055	pseudoword_list
251.401	0.506	probe
255.531	4.047	simple_sentence_cvp
261.508	0.505	probe
265.533	4.057	jabberwocky
271.311	0.505	probe
275.533	4.051	jabberwocky
281.269	0.506	probe
285.534	4.048	pseudoword_list
291.097	0.504	probe
295.535	4.049	consonant_strings
301.31	0.507	probe
305.536	4.054	consonant_strings
311.245	0.506	probe
315.537	4.049	complex_sentence_objrel
321.444	0.506	probe
325.539	4.053	jabberwocky
331.487	0.506	probe
335.539	4.054	jabberwocky
341.232	0.506	probe
346.247	4.048	jabberwocky
352.044	0.506	probe
356.249	4.056	jabberwocky
362.247	0.505	probe
366.25	4.055	simple_sentence_coord
371.954	0.506	probe
376.25	4.05	jabberwocky
382.103	0.506	probe
386.251	4.048	word_list
392.204	0.506	probe
396.252	4.05	simple_sentence_coord
401.942	0.505	probe
406.253	4.053	simple_sentence_cvp
411.986	0.504	probe
416.253	4.048	consonant_strings
421.953	0.507	probe
426.255	4.048	word_list
432.168	0.503	probe
436.255	4.044	jabberwocky
442.167	0.505	probe
446.257	4.044	word_list
452.201	0.505	probe
456.257	4.05	word_list
462.058	0.506	probe
466.258	4.048	consonant_strings
472.22	0.505	probe
476.26	4.049	complex_sentence_subjrel
481.975	0.503	probe
486.26	4.049	complex_sentence_objrel
492.245	0.506	probe
496.262	4.052	simple_sentence_coord
501.881	0.505	probe
506.263	4.045	simple_sentence_adj
512.158	0.505	probe
516.262	4.048	complex_sentence_objclef
522.209	0.506	probe
526.264	4.045	consonant_strings
531.934	0.506	probe
536.264	4.04	pseudoword_list
542.196	0.507	probe
546.267	4.052	word_list
552.298	0.506	probe
556.267	4.045	pseudoword_list
561.846	0.505	probe
566.268	4.053	word_list
571.919	0.506	probe
576.27	4.051	consonant_strings
582.272	0.506	probe
586.271	4.049	word_list
591.839	0.507	probe
596.271	4.051	complex_sentence_objrel
602.008	0.506	probe
