onset	duration	trial_type
0.55	0.15	memorization_num_4
1.7	1.701	response_num_4
7.769	0.15	memorization_num_2
8.919	1.701	response_num_2
14.988	0.15	memorization_num_4
16.138	1.701	response_num_4
22.207	0.15	memorization_num_1
23.357	1.7	response_num_1
29.409	0.15	memorization_num_5
30.559	1.7	response_num_5
36.627	0.151	memorization_num_4
37.778	1.7	response_num_4
43.846	0.15	memorization_num_1
44.997	1.7	response_num_1
51.065	0.15	memorization_num_1
52.215	1.701	response_num_1
58.267	0.15	memorization_num_6
59.418	1.7	response_num_6
65.486	0.15	memorization_num_1
66.637	1.7	response_num_1
72.705	0.15	memorization_num_1
73.856	1.7	response_num_1
79.891	0.149	memorization_num_4
81.041	1.701	response_num_4
87.11	0.15	memorization_num_4
88.26	1.701	response_num_4
94.328	0.15	memorization_num_2
95.479	1.7	response_num_2
101.564	0.15	memorization_num_3
102.715	1.7	response_num_3
108.8	0.15	memorization_num_6
109.95	1.701	response_num_6
116.018	0.15	memorization_num_2
117.169	1.7	response_num_2
123.237	0.15	memorization_num_6
124.388	1.7	response_num_6
130.439	0.15	memorization_num_3
131.59	1.7	response_num_3
137.625	0.15	memorization_num_1
138.775	1.701	response_num_1
144.844	0.15	memorization_num_2
145.994	1.701	response_num_2
152.079	0.15	memorization_num_4
153.23	1.7	response_num_4
159.298	0.15	memorization_num_5
160.448	1.701	response_num_5
166.517	0.15	memorization_num_6
167.667	1.701	response_num_6
173.736	0.15	memorization_num_5
174.886	1.701	response_num_5
180.971	0.151	memorization_num_5
182.105	1.701	response_num_5
188.174	0.15	memorization_num_2
189.324	1.701	response_num_2
195.376	0.15	memorization_num_4
196.526	1.701	response_num_4
202.595	0.15	memorization_num_3
203.745	1.701	response_num_3
209.797	0.15	memorization_num_5
210.947	1.701	response_num_5
217.016	0.15	memorization_num_6
218.166	1.701	response_num_6
224.218	0.15	memorization_num_6
225.368	1.701	response_num_6
231.437	0.15	memorization_num_2
232.587	1.701	response_num_2
238.656	0.15	memorization_num_4
239.806	1.701	response_num_4
245.875	0.15	memorization_num_4
247.025	1.701	response_num_4
253.093	0.151	memorization_num_3
254.244	1.7	response_num_3
260.296	0.15	memorization_num_4
261.446	1.701	response_num_4
267.531	0.15	memorization_num_2
268.665	1.7	response_num_2
274.733	0.167	memorization_num_2
275.901	1.7	response_num_2
281.969	0.15	memorization_num_2
283.12	1.7	response_num_2
289.188	0.15	memorization_num_3
290.338	1.701	response_num_3
296.407	0.15	memorization_num_1
297.557	1.701	response_num_1
303.625	0.151	memorization_num_5
304.776	1.7	response_num_5
310.844	0.151	memorization_num_6
311.995	1.701	response_num_6
318.063	0.15	memorization_num_5
319.214	1.7	response_num_5
325.282	0.15	memorization_num_2
326.433	1.7	response_num_2
332.484	0.15	memorization_num_1
333.635	1.7	response_num_1
339.703	0.15	memorization_num_3
340.854	1.7	response_num_3
346.922	0.15	memorization_num_6
348.072	1.701	response_num_6
354.141	0.15	memorization_num_1
355.291	1.701	response_num_1
361.36	0.15	memorization_num_2
362.51	1.701	response_num_2
368.579	0.15	memorization_num_1
369.729	1.701	response_num_1
375.798	0.149	memorization_num_4
376.948	1.7	response_num_4
383.016	0.15	memorization_num_6
384.167	1.7	response_num_6
390.236	0.149	memorization_num_3
391.386	1.7	response_num_3
397.471	0.15	memorization_num_5
398.621	1.684	response_num_5
404.673	0.15	memorization_num_5
405.824	1.7	response_num_5
411.875	0.15	memorization_num_4
413.026	1.717	response_num_4
419.111	0.15	memorization_num_3
420.261	1.701	response_num_3
426.329	0.15	memorization_num_2
427.48	1.701	response_num_2
433.548	0.151	memorization_num_5
434.699	1.7	response_num_5
440.768	0.15	memorization_num_4
441.918	1.7	response_num_4
447.986	0.15	memorization_num_6
449.136	1.701	response_num_6
455.188	0.15	memorization_num_1
456.339	1.7	response_num_1
462.407	0.15	memorization_num_2
463.558	1.7	response_num_2
469.609	0.15	memorization_num_6
470.76	1.701	response_num_6
476.828	0.15	memorization_num_4
477.978	1.701	response_num_4
484.047	0.15	memorization_num_1
485.198	1.7	response_num_1
491.266	0.15	memorization_num_5
492.417	1.7	response_num_5
498.485	0.15	memorization_num_6
499.635	1.701	response_num_6
505.72	0.15	memorization_num_5
506.871	1.7	response_num_5
512.906	0.15	memorization_num_3
514.057	1.716	response_num_3
