onset	duration	trial_type
10.7	2.771	2back_body
13.471	2.738	2back_body
16.209	2.72	2back_body
18.929	2.721	2back_body
21.65	2.738	2back_body
24.388	2.687	2back_body
27.075	2.754	2back_body
29.829	2.688	2back_body
32.517	2.704	2back_body
35.221	2.621	2back_body
40.479	2.737	0back_face
43.216	2.754	0back_face
45.97	2.805	0back_face
48.775	2.737	0back_face
51.512	2.721	0back_face
54.233	2.738	0back_face
56.971	2.721	0back_face
59.692	2.754	0back_face
62.446	2.771	0back_face
65.217	2.538	0back_face
85.447	2.738	2back_tools
88.185	2.721	2back_tools
90.906	2.704	2back_tools
93.61	2.687	2back_tools
96.297	2.704	2back_tools
99.001	2.755	2back_tools
101.756	2.72	2back_tools
104.476	2.721	2back_tools
107.197	2.804	2back_tools
110.001	2.588	2back_tools
115.209	2.755	0back_body
117.964	2.737	0back_body
120.701	2.704	0back_body
123.405	2.704	0back_body
126.109	2.704	0back_body
128.813	2.705	0back_body
131.518	2.704	0back_body
134.222	2.704	0back_body
136.926	2.704	0back_body
139.63	2.533	0back_body
159.861	2.704	0back_place
162.565	2.721	0back_place
165.286	2.721	0back_place
168.007	2.72	0back_place
170.727	2.738	0back_place
173.465	2.721	0back_place
176.186	2.704	0back_place
178.89	2.704	0back_place
181.594	2.737	0back_place
184.331	2.538	0back_place
189.623	2.787	2back_face
192.41	2.721	2back_face
195.131	2.738	2back_face
197.869	2.72	2back_face
200.589	2.738	2back_face
203.327	2.754	2back_face
206.081	2.738	2back_face
208.819	2.737	2back_face
211.556	2.754	2back_face
214.31	2.545	2back_face
234.575	2.67	0back_tools
237.245	2.721	0back_tools
239.966	2.704	0back_tools
242.67	2.721	0back_tools
245.391	2.704	0back_tools
248.095	2.688	0back_tools
250.783	2.72	0back_tools
253.503	2.688	0back_tools
256.191	2.721	0back_tools
258.912	2.537	0back_tools
264.17	2.704	2back_place
266.874	2.754	2back_place
269.628	2.754	2back_place
272.382	2.688	2back_place
275.07	2.704	2back_place
277.774	2.721	2back_place
280.495	2.704	2back_place
283.199	2.721	2back_place
285.92	2.72	2back_place
288.64	2.524	2back_place
308.854	2.721	2back_tools
311.575	2.688	2back_tools
314.263	2.72	2back_tools
316.983	2.705	2back_tools
319.688	2.704	2back_tools
322.392	2.704	2back_tools
325.096	2.687	2back_tools
327.783	2.704	2back_tools
330.487	2.688	2back_tools
333.175	2.62	2back_tools
338.399	2.705	0back_body
341.104	2.737	0back_body
343.841	2.688	0back_body
346.529	2.72	0back_body
349.249	2.688	0back_body
351.937	2.804	0back_body
354.741	2.704	0back_body
357.445	2.671	0back_body
360.116	2.704	0back_body
362.82	2.535	0back_body
383.068	2.737	2back_face
385.805	2.754	2back_face
388.559	2.738	2back_face
391.297	2.721	2back_face
394.018	2.721	2back_face
396.739	2.77	2back_face
399.509	2.771	2back_face
402.28	2.721	2back_face
405.001	2.721	2back_face
407.722	2.62	2back_face
412.93	2.737	0back_tools
415.667	2.721	0back_tools
418.388	2.738	0back_tools
421.126	2.72	0back_tools
423.846	2.704	0back_tools
426.55	2.755	0back_tools
429.305	2.704	0back_tools
432.009	2.704	0back_tools
434.713	2.721	0back_tools
437.434	2.547	0back_tools
457.648	2.704	2back_body
460.352	2.704	2back_body
463.056	2.704	2back_body
465.76	2.704	2back_body
468.464	2.705	2back_body
471.169	2.704	2back_body
473.873	2.737	2back_body
476.61	2.771	2back_body
479.381	2.721	2back_body
482.102	2.554	2back_body
487.393	2.754	2back_place
490.147	2.721	2back_place
492.868	2.754	2back_place
495.622	2.738	2back_place
498.36	2.704	2back_place
501.064	2.738	2back_place
503.802	2.737	2back_place
506.539	2.704	2back_place
509.243	2.771	2back_place
512.014	2.525	2back_place
532.295	2.721	0back_face
535.016	2.721	0back_face
537.737	2.704	0back_face
540.441	2.737	0back_face
543.178	2.754	0back_face
545.932	2.738	0back_face
548.67	2.771	0back_face
551.441	2.721	0back_face
554.162	2.787	0back_face
556.949	2.688	0back_face
562.174	2.737	0back_place
564.911	2.738	0back_place
567.649	2.737	0back_place
570.386	2.738	0back_place
573.124	2.737	0back_place
575.861	2.738	0back_place
578.599	2.704	0back_place
581.303	2.738	0back_place
584.041	2.704	0back_place
586.745	2.536	0back_place
