onset	duration	trial_type
8.146	3.839	reward
11.985	3.823	punishment
15.808	3.839	punishment
19.647	3.856	punishment
23.503	3.822	reward
27.325	3.823	punishment
31.148	3.822	punishment
34.97	3.671	punishment
53.782	3.839	reward
57.621	3.84	punishment
61.461	3.839	reward
65.3	3.839	reward
69.139	3.822	reward
72.961	3.823	reward
76.784	3.856	punishment
80.64	3.68	reward
99.485	3.822	reward
103.307	3.823	neutral
107.13	3.839	reward
110.969	3.823	punishment
114.792	3.839	reward
118.631	3.839	reward
122.47	3.856	reward
126.326	3.672	reward
145.138	3.839	neutral
148.977	3.839	neutral
152.816	3.822	punishment
156.638	3.84	punishment
160.478	3.839	punishment
164.317	3.822	punishment
168.139	3.839	punishment
171.978	3.664	punishment
190.79	3.84	reward
194.63	3.839	reward
198.469	3.839	reward
202.308	3.822	neutral
206.13	3.84	neutral
209.97	3.805	reward
213.775	3.856	reward
217.631	3.69	reward
236.46	3.822	punishment
240.282	3.839	punishment
244.121	3.823	reward
247.944	3.822	punishment
251.766	3.84	punishment
255.606	3.822	neutral
259.428	3.806	punishment
263.234	3.681	punishment
282.046	3.822	reward
285.868	3.839	punishment
289.707	3.823	reward
293.53	3.806	reward
297.336	3.839	reward
301.175	3.822	reward
304.997	3.823	punishment
308.82	3.69	reward
327.665	3.822	neutral
331.487	3.84	neutral
335.327	3.839	punishment
339.166	3.806	punishment
342.972	3.839	punishment
346.811	3.822	punishment
350.633	3.839	punishment
354.472	3.683	punishment
