onset	duration	trial_type
8.096	0.918	left_hand_cue
9.014	1.235	left_hand
10.249	1.252	left_hand
11.501	1.252	left_hand
12.753	1.235	left_hand
13.988	1.235	left_hand
15.223	1.236	left_hand
16.459	1.251	left_hand
17.71	1.236	left_hand
18.946	1.235	left_hand
20.181	1.319	left_hand
21.5	0.934	right_foot_cue
22.434	1.252	right_foot
23.686	1.252	right_foot
24.938	1.252	right_foot
26.19	1.252	right_foot
27.442	1.235	right_foot
28.677	1.252	right_foot
29.929	1.235	right_foot
31.164	1.235	right_foot
32.399	1.236	right_foot
33.635	1.318	right_foot
49.959	0.919	tongue_cue
50.878	1.251	tongue
52.129	1.252	tongue
53.381	1.235	tongue
54.616	1.252	tongue
55.868	1.236	tongue
57.104	1.235	tongue
58.339	1.235	tongue
59.574	1.235	tongue
60.809	1.235	tongue
62.044	1.319	tongue
63.363	0.918	left_foot_cue
64.281	1.235	left_foot
65.516	1.236	left_foot
66.752	1.235	left_foot
67.987	1.252	left_foot
69.239	1.252	left_foot
70.491	1.235	left_foot
71.726	1.252	left_foot
72.978	1.235	left_foot
74.213	1.235	left_foot
75.448	1.319	left_foot
76.767	0.918	right_hand_cue
77.685	1.235	right_hand
78.92	1.235	right_hand
80.155	1.235	right_hand
81.39	1.236	right_hand
82.626	1.252	right_hand
83.878	1.252	right_hand
85.13	1.235	right_hand
86.365	1.252	right_hand
87.617	1.251	right_hand
88.868	1.303	right_hand
105.177	0.934	left_hand_cue
106.111	1.236	left_hand
107.347	1.251	left_hand
108.598	1.252	left_hand
109.85	1.236	left_hand
111.086	1.251	left_hand
112.337	1.236	left_hand
113.573	1.252	left_hand
114.825	1.235	left_hand
116.06	1.235	left_hand
117.295	1.302	left_hand
118.597	0.935	tongue_cue
119.532	1.252	tongue
120.784	1.252	tongue
122.036	1.235	tongue
123.271	1.252	tongue
124.523	1.252	tongue
125.775	1.251	tongue
127.026	1.236	tongue
128.262	1.235	tongue
129.497	1.235	tongue
130.732	1.335	tongue
132.067	0.919	right_foot_cue
132.986	1.251	right_foot
134.237	1.236	right_foot
135.473	1.235	right_foot
136.708	1.252	right_foot
137.96	1.235	right_foot
139.195	1.235	right_foot
140.43	1.235	right_foot
141.665	1.236	right_foot
142.901	1.235	right_foot
144.136	1.302	right_foot
145.438	0.935	right_hand_cue
146.373	1.235	right_hand
147.608	1.252	right_hand
148.86	1.235	right_hand
150.095	1.235	right_hand
151.33	1.252	right_hand
152.582	1.252	right_hand
153.834	1.252	right_hand
155.086	1.235	right_hand
156.321	1.252	right_hand
157.573	1.319	right_hand
158.892	0.918	left_foot_cue
159.81	1.235	left_foot
161.045	1.235	left_foot
162.28	1.252	left_foot
163.532	1.252	left_foot
164.784	1.235	left_foot
166.019	1.252	left_foot
167.271	1.235	left_foot
168.506	1.252	left_foot
169.758	1.235	left_foot
170.993	1.286	left_foot
187.318	0.918	right_hand_cue
188.236	1.252	right_hand
189.488	1.252	right_hand
190.74	1.252	right_hand
191.992	1.252	right_hand
193.244	1.252	right_hand
194.496	1.235	right_hand
195.731	1.235	right_hand
196.966	1.252	right_hand
198.218	1.235	right_hand
199.453	1.319	right_hand
200.772	0.918	left_foot_cue
201.69	1.252	left_foot
202.942	1.252	left_foot
204.194	1.252	left_foot
205.446	1.235	left_foot
206.681	1.235	left_foot
207.916	1.235	left_foot
209.151	1.252	left_foot
210.403	1.252	left_foot
211.655	1.236	left_foot
212.891	1.318	left_foot
214.209	0.935	tongue_cue
215.144	1.235	tongue
216.379	1.252	tongue
217.631	1.235	tongue
218.866	1.235	tongue
220.101	1.235	tongue
221.336	1.252	tongue
222.588	1.252	tongue
223.84	1.235	tongue
225.075	1.236	tongue
226.311	1.318	tongue
227.629	0.918	right_foot_cue
228.547	1.236	right_foot
229.783	1.235	right_foot
231.018	1.252	right_foot
232.27	1.235	right_foot
233.505	1.235	right_foot
234.74	1.252	right_foot
235.992	1.252	right_foot
237.244	1.235	right_foot
238.479	1.235	right_foot
239.714	1.319	right_foot
241.033	0.918	left_hand_cue
241.951	1.252	left_hand
243.203	1.235	left_hand
244.438	1.252	left_hand
245.69	1.235	left_hand
246.925	1.236	left_hand
248.161	1.252	left_hand
249.413	1.251	left_hand
250.664	1.252	left_hand
251.916	1.235	left_hand
253.151	1.286	left_hand
269.476	0.918	tongue_cue
270.394	1.252	tongue
271.646	1.235	tongue
272.881	1.252	tongue
274.133	1.236	tongue
275.369	1.251	tongue
276.62	1.252	tongue
277.872	1.252	tongue
279.124	1.235	tongue
280.359	1.252	tongue
281.611	1.319	tongue
282.93	0.935	left_foot_cue
283.865	1.252	left_foot
285.117	1.235	left_foot
286.352	1.235	left_foot
287.587	1.235	left_foot
288.822	1.235	left_foot
290.057	1.252	left_foot
291.309	1.236	left_foot
292.545	1.252	left_foot
293.797	1.251	left_foot
295.048	1.319	left_foot
296.367	0.918	right_hand_cue
297.285	1.235	right_hand
298.52	1.236	right_hand
299.756	1.235	right_hand
300.991	1.235	right_hand
302.226	1.252	right_hand
303.478	1.235	right_hand
304.713	1.235	right_hand
305.948	1.252	right_hand
307.2	1.252	right_hand
308.452	1.302	right_hand
324.76	0.935	left_hand_cue
