onset	duration	trial_type
0.55	0.15	memorization_num_6
0.7	1.717	response_num_6
10.754	0.149	memorization_num_2
10.903	1.717	response_num_2
20.957	0.15	memorization_num_2
21.107	1.716	response_num_2
31.16	0.15	memorization_num_3
31.31	1.717	response_num_3
41.363	0.15	memorization_num_7
41.513	1.7	response_num_7
51.549	0.15	memorization_num_5
51.699	1.701	response_num_5
61.752	0.15	memorization_num_4
61.902	1.717	response_num_4
71.955	0.151	memorization_num_6
72.106	1.7	response_num_6
82.175	0.15	memorization_num_8
82.325	1.701	response_num_8
92.378	0.15	memorization_num_5
92.528	1.717	response_num_5
102.582	0.15	memorization_num_7
102.732	1.716	response_num_7
112.785	0.15	memorization_num_5
112.935	1.7	response_num_5
122.988	0.15	memorization_num_3
123.138	1.717	response_num_3
133.191	0.15	memorization_num_8
133.341	1.7	response_num_8
143.394	0.15	memorization_num_4
143.544	1.7	response_num_4
153.597	0.15	memorization_num_6
153.747	1.701	response_num_6
163.8	0.15	memorization_num_6
163.95	1.701	response_num_6
174.02	0.15	memorization_num_1
174.17	1.717	response_num_1
184.223	0.15	memorization_num_1
184.373	1.717	response_num_1
194.426	0.15	memorization_num_5
194.576	1.717	response_num_5
204.63	0.15	memorization_num_4
204.78	1.716	response_num_4
214.833	0.15	memorization_num_3
214.983	1.716	response_num_3
225.036	0.15	memorization_num_1
225.186	1.716	response_num_1
235.239	0.15	memorization_num_1
235.389	1.717	response_num_1
245.442	0.15	memorization_num_4
245.592	1.717	response_num_4
255.645	0.15	memorization_num_1
255.795	1.717	response_num_1
265.848	0.15	memorization_num_5
265.998	1.701	response_num_5
276.035	0.15	memorization_num_6
276.185	1.7	response_num_6
286.255	0.149	memorization_num_1
286.404	1.717	response_num_1
296.457	0.151	memorization_num_8
296.608	1.7	response_num_8
306.694	0.15	memorization_num_3
306.844	1.717	response_num_3
316.897	0.15	memorization_num_5
317.047	1.717	response_num_5
327.101	0.149	memorization_num_3
327.25	1.717	response_num_3
337.303	0.15	memorization_num_4
337.453	1.717	response_num_4
347.507	0.15	memorization_num_8
347.657	1.716	response_num_8
357.71	0.15	memorization_num_2
357.86	1.717	response_num_2
367.913	0.15	memorization_num_3
368.063	1.717	response_num_3
378.116	0.15	memorization_num_2
378.266	1.717	response_num_2
388.319	0.15	memorization_num_4
388.469	1.717	response_num_4
398.522	0.15	memorization_num_1
398.672	1.717	response_num_1
408.725	0.15	memorization_num_6
408.875	1.701	response_num_6
418.928	0.15	memorization_num_6
419.078	1.701	response_num_6
429.115	0.15	memorization_num_5
429.265	1.717	response_num_5
439.318	0.15	memorization_num_5
439.468	1.701	response_num_5
449.538	0.15	memorization_num_3
449.688	1.717	response_num_3
459.741	0.15	memorization_num_7
459.891	1.7	response_num_7
469.961	0.15	memorization_num_7
470.111	1.717	response_num_7
480.164	0.15	memorization_num_8
480.314	1.7	response_num_8
490.384	0.15	memorization_num_4
490.534	1.716	response_num_4
500.587	0.15	memorization_num_7
500.737	1.7	response_num_7
510.79	0.15	memorization_num_8
510.94	1.717	response_num_8
520.993	0.15	memorization_num_7
521.143	1.717	response_num_7
531.196	0.15	memorization_num_3
531.346	1.717	response_num_3
541.399	0.15	memorization_num_1
541.549	1.717	response_num_1
551.602	0.15	memorization_num_8
551.752	1.701	response_num_8
561.822	0.15	memorization_num_8
561.972	1.717	response_num_8
572.025	0.151	memorization_num_7
572.176	1.7	response_num_7
582.245	0.15	memorization_num_1
582.395	1.717	response_num_1
592.448	0.15	memorization_num_8
592.598	1.717	response_num_8
602.651	0.15	memorization_num_7
602.801	1.701	response_num_7
612.871	0.15	memorization_num_7
613.021	1.701	response_num_7
623.091	0.15	memorization_num_3
623.241	1.717	response_num_3
633.294	0.15	memorization_num_7
633.444	1.7	response_num_7
643.514	0.15	memorization_num_6
643.664	1.683	response_num_6
653.684	0.15	memorization_num_6
653.834	1.717	response_num_6
663.887	0.15	memorization_num_6
664.037	1.7	response_num_6
674.107	0.15	memorization_num_6
674.257	1.717	response_num_6
684.31	0.15	memorization_num_7
684.46	1.7	response_num_7
694.513	0.15	memorization_num_5
694.663	1.717	response_num_5
704.716	0.15	memorization_num_4
704.866	1.701	response_num_4
714.936	0.15	memorization_num_4
715.086	1.717	response_num_4
725.139	0.15	memorization_num_5
725.289	1.7	response_num_5
735.359	0.15	memorization_num_4
735.509	1.717	response_num_4
745.562	0.15	memorization_num_1
745.712	1.717	response_num_1
755.765	0.15	memorization_num_4
755.915	1.717	response_num_4
765.968	0.15	memorization_num_4
766.118	1.717	response_num_4
776.171	0.15	memorization_num_6
776.321	1.701	response_num_6
786.391	0.15	memorization_num_3
786.541	1.717	response_num_3
796.594	0.15	memorization_num_2
796.744	1.717	response_num_2
806.797	0.15	memorization_num_4
806.947	1.717	response_num_4
817.0	0.15	memorization_num_7
817.15	1.701	response_num_7
827.22	0.15	memorization_num_6
827.37	1.717	response_num_6
837.423	0.15	memorization_num_1
837.573	1.717	response_num_1
847.626	0.15	memorization_num_3
847.776	1.717	response_num_3
857.829	0.15	memorization_num_8
857.979	1.701	response_num_8
868.049	0.15	memorization_num_2
868.199	1.717	response_num_2
878.252	0.15	memorization_num_2
878.402	1.717	response_num_2
888.455	0.15	memorization_num_2
888.605	1.717	response_num_2
898.659	0.15	memorization_num_8
898.809	1.7	response_num_8
908.895	0.15	memorization_num_6
909.045	1.684	response_num_6
919.098	0.15	memorization_num_6
919.248	1.701	response_num_6
929.301	0.15	memorization_num_1
929.451	1.717	response_num_1
939.504	0.15	memorization_num_8
939.654	1.701	response_num_8
949.724	0.15	memorization_num_4
949.874	1.717	response_num_4
959.927	0.15	memorization_num_7
960.077	1.701	response_num_7
970.147	0.15	memorization_num_8
970.297	1.7	response_num_8
