onset	duration	trial_type
0.567	0.15	memorization_num_5
0.717	1.7	response_num_5
10.753	0.149	memorization_num_7
10.902	1.701	response_num_7
20.956	0.15	memorization_num_3
21.106	1.717	response_num_3
31.159	0.15	memorization_num_3
31.309	1.717	response_num_3
41.362	0.15	memorization_num_2
41.512	1.717	response_num_2
51.565	0.15	memorization_num_1
51.715	1.717	response_num_1
61.768	0.15	memorization_num_2
61.918	1.718	response_num_2
71.972	0.149	memorization_num_8
72.121	1.701	response_num_8
82.192	0.149	memorization_num_2
82.341	1.717	response_num_2
92.395	0.15	memorization_num_7
92.545	1.716	response_num_7
102.598	0.15	memorization_num_3
102.748	1.717	response_num_3
112.801	0.15	memorization_num_3
112.951	1.717	response_num_3
123.004	0.15	memorization_num_3
123.154	1.717	response_num_3
133.207	0.15	memorization_num_1
133.357	1.717	response_num_1
143.41	0.15	memorization_num_5
143.56	1.717	response_num_5
153.613	0.15	memorization_num_5
153.763	1.701	response_num_5
163.833	0.15	memorization_num_3
163.983	1.717	response_num_3
174.036	0.15	memorization_num_6
174.186	1.701	response_num_6
184.256	0.15	memorization_num_4
184.406	1.701	response_num_4
194.459	0.15	memorization_num_1
194.609	1.717	response_num_1
204.662	0.15	memorization_num_6
204.812	1.701	response_num_6
214.865	0.151	memorization_num_5
215.016	1.7	response_num_5
225.068	0.151	memorization_num_2
225.219	1.716	response_num_2
235.272	0.15	memorization_num_5
235.422	1.7	response_num_5
245.492	0.15	memorization_num_3
245.642	1.7	response_num_3
255.695	0.149	memorization_num_2
255.844	1.718	response_num_2
265.898	0.15	memorization_num_8
266.048	1.7	response_num_8
276.084	0.15	memorization_num_7
276.234	1.701	response_num_7
286.287	0.15	memorization_num_6
286.437	1.701	response_num_6
296.507	0.15	memorization_num_3
296.657	1.717	response_num_3
306.71	0.15	memorization_num_4
306.86	1.701	response_num_4
316.93	0.15	memorization_num_3
317.08	1.717	response_num_3
327.133	0.15	memorization_num_1
327.283	1.717	response_num_1
337.336	0.15	memorization_num_6
337.486	1.701	response_num_6
347.556	0.15	memorization_num_1
347.706	1.717	response_num_1
357.759	0.15	memorization_num_5
357.909	1.717	response_num_5
367.962	0.15	memorization_num_2
368.112	1.717	response_num_2
378.165	0.15	memorization_num_2
378.315	1.717	response_num_2
388.368	0.151	memorization_num_5
388.519	1.716	response_num_5
398.572	0.15	memorization_num_3
398.722	1.716	response_num_3
408.775	0.15	memorization_num_4
408.925	1.717	response_num_4
418.978	0.15	memorization_num_3
419.128	1.717	response_num_3
429.181	0.15	memorization_num_8
429.331	1.701	response_num_8
439.401	0.15	memorization_num_6
439.551	1.701	response_num_6
449.621	0.15	memorization_num_6
449.771	1.7	response_num_6
459.807	0.15	memorization_num_6
459.957	1.701	response_num_6
470.027	0.15	memorization_num_8
470.177	1.7	response_num_8
480.23	0.15	memorization_num_2
480.38	1.717	response_num_2
490.433	0.15	memorization_num_2
490.583	1.717	response_num_2
500.636	0.15	memorization_num_1
500.786	1.717	response_num_1
510.839	0.15	memorization_num_1
510.989	1.717	response_num_1
521.043	0.149	memorization_num_4
521.192	1.717	response_num_4
531.245	0.151	memorization_num_8
531.396	1.7	response_num_8
541.449	0.15	memorization_num_8
541.599	1.7	response_num_8
551.668	0.151	memorization_num_8
551.819	1.7	response_num_8
561.888	0.15	memorization_num_7
562.038	1.717	response_num_7
572.091	0.15	memorization_num_4
572.241	1.717	response_num_4
582.295	0.15	memorization_num_8
582.445	1.7	response_num_8
592.481	0.15	memorization_num_7
592.631	1.7	response_num_7
602.668	0.149	memorization_num_5
602.817	1.717	response_num_5
612.871	0.149	memorization_num_7
613.02	1.701	response_num_7
623.09	0.15	memorization_num_2
623.24	1.717	response_num_2
633.293	0.15	memorization_num_5
633.443	1.717	response_num_5
643.497	0.15	memorization_num_5
643.647	1.716	response_num_5
653.699	0.151	memorization_num_2
653.85	1.717	response_num_2
663.903	0.15	memorization_num_4
664.053	1.717	response_num_4
674.106	0.15	memorization_num_1
674.256	1.717	response_num_1
684.309	0.15	memorization_num_1
684.459	1.717	response_num_1
694.512	0.15	memorization_num_3
694.662	1.717	response_num_3
704.715	0.15	memorization_num_2
704.865	1.717	response_num_2
714.918	0.151	memorization_num_5
715.069	1.7	response_num_5
725.138	0.15	memorization_num_6
725.288	1.701	response_num_6
735.341	0.15	memorization_num_8
735.491	1.701	response_num_8
745.561	0.15	memorization_num_6
745.711	1.701	response_num_6
755.781	0.15	memorization_num_8
755.931	1.717	response_num_8
765.984	0.15	memorization_num_4
766.134	1.701	response_num_4
776.187	0.15	memorization_num_5
776.337	1.701	response_num_5
786.39	0.15	memorization_num_4
786.54	1.701	response_num_4
796.61	0.15	memorization_num_4
796.76	1.701	response_num_4
806.797	0.15	memorization_num_4
806.947	1.716	response_num_4
817.0	0.15	memorization_num_7
817.15	1.7	response_num_7
827.22	0.15	memorization_num_2
827.37	1.716	response_num_2
837.423	0.149	memorization_num_1
837.572	1.717	response_num_1
847.626	0.15	memorization_num_7
847.776	1.7	response_num_7
857.829	0.15	memorization_num_5
857.979	1.7	response_num_5
868.049	0.15	memorization_num_7
868.199	1.7	response_num_7
878.269	0.15	memorization_num_2
878.419	1.716	response_num_2
888.471	0.151	memorization_num_8
888.622	1.7	response_num_8
898.692	0.15	memorization_num_2
898.842	1.716	response_num_2
908.894	0.151	memorization_num_5
909.045	1.7	response_num_5
919.098	0.15	memorization_num_1
919.248	1.717	response_num_1
929.301	0.15	memorization_num_7
929.451	1.7	response_num_7
939.521	0.15	memorization_num_3
939.671	1.716	response_num_3
949.723	0.151	memorization_num_7
949.874	1.7	response_num_7
959.943	0.151	memorization_num_1
960.094	1.716	response_num_1
970.147	0.15	memorization_num_2
970.297	1.716	response_num_2
