onset	duration	trial_type
1.0	32.68	story
35.967	11.234	math
47.201	11.15	math
58.351	11.033	math
71.838	31.331	story
103.169	30.529	story
133.698	26.156	story
162.191	12.886	math
175.077	12.352	math
187.429	12.452	math
199.881	35.087	story
237.271	12.92	math
250.191	12.769	math
265.38	32.783	story
300.466	12.336	math
312.802	12.719	math
327.991	32.766	story
363.044	12.185	math
375.229	12.452	math
387.681	12.453	math
400.134	12.836	math
415.457	32.699	story
450.493	11.668	dummy
