onset	duration	trial_type
2.006	2.01	tools_12
8.024	2.019	voice_47
14.052	2.018	nature_26
22.082	2.038	silence
28.128	2.01	animal_22
34.149	2.019	speech_33
42.18	2.013	music_9
48.203	2.019	nature_30
54.232	2.021	speech_24
62.265	2.011	music_22
68.285	2.018	animal_17
74.312	2.018	speech_11
82.342	2.02	music_27
88.372	2.019	tools_26
94.4	2.042	silence
102.453	2.018	music_17
108.48	2.011	speech_15
114.499	2.02	animal_20
122.531	2.021	tools_31
128.562	2.02	speech_13
134.591	2.018	nature_16
142.621	2.01	catch
148.642	2.017	animal_45
154.669	2.019	music_42
162.699	2.017	voice_42
168.725	2.022	speech_14
174.757	2.018	music_10
182.788	2.02	tools_13
188.818	2.014	speech_16
194.841	2.021	music_6
202.875	2.018	nature_46
208.901	2.011	animal_5
214.92	2.008	catch
222.939	2.013	tools_30
228.962	2.017	nature_20
234.99	2.011	music_36
243.013	2.02	animal_29
249.043	2.013	tools_2
255.067	2.02	voice_17
263.1	2.018	music_38
269.129	2.018	voice_39
275.158	2.013	tools_46
283.183	2.02	voice_8
289.212	2.018	tools_44
295.239	2.012	speech_26
303.263	2.025	silence
309.296	2.021	voice_29
315.327	2.012	nature_11
323.349	2.02	animal_15
329.38	2.018	voice_27
335.408	2.021	music_16
343.44	2.009	catch
349.46	2.008	catch
355.478	2.019	voice_25
363.509	2.019	nature_25
369.538	2.019	animal_39
375.566	2.019	tools_7
383.598	2.018	voice_34
389.625	2.019	music_37
395.654	2.018	tools_33
403.683	2.021	nature_27
409.712	2.019	speech_37
415.741	2.02	nature_42
423.774	2.017	tools_6
429.801	2.019	animal_2
435.832	2.02	tools_40
443.866	2.012	catch
449.89	2.019	voice_48
455.921	2.029	silence
463.962	2.018	nature_35
469.99	2.011	voice_6
476.01	2.018	animal_47
484.04	2.037	silence
490.088	2.011	voice_46
496.108	2.01	speech_46
504.128	2.02	animal_25
510.159	2.011	speech_47
516.18	2.017	nature_8
524.212	2.018	speech_36
530.239	2.019	nature_13
536.269	2.011	music_26
544.293	2.018	animal_28
546.315	4.005	fixation
