onset	duration	trial_type
2.006	2.009	speech_43
8.024	2.027	silence
14.061	2.01	tools_43
22.084	2.01	speech_41
28.104	2.01	voice_10
34.124	2.01	speech_6
42.144	2.009	nature_29
48.164	2.011	catch
54.185	2.009	music_15
62.207	2.01	tools_23
68.226	2.01	voice_19
74.244	2.01	music_19
82.264	2.011	voice_28
88.285	2.011	nature_47
94.304	2.009	voice_5
102.325	2.01	nature_23
108.345	2.035	silence
114.391	2.011	voice_18
122.414	2.009	tools_25
128.433	2.009	speech_1
134.452	2.011	voice_14
142.476	2.008	nature_21
148.493	2.01	music_2
154.512	2.011	nature_45
162.536	2.009	speech_45
168.556	2.01	nature_31
174.576	2.01	tools_17
182.599	2.011	music_43
188.619	2.011	animal_26
194.64	2.01	speech_9
202.661	2.011	nature_32
208.68	2.011	music_34
214.701	2.009	animal_11
222.721	2.027	silence
228.757	2.01	tools_38
234.777	2.011	music_4
242.8	2.01	animal_12
248.819	2.01	tools_21
254.84	2.01	speech_19
262.862	2.007	catch
268.879	2.012	animal_30
274.901	2.009	music_21
282.923	2.008	catch
288.939	2.01	voice_40
294.957	2.012	nature_44
302.982	2.01	music_31
309.0	2.011	tools_3
315.022	2.009	animal_33
323.042	2.008	tools_1
329.06	2.009	catch
335.08	2.01	speech_17
343.1	2.009	animal_1
349.119	2.009	tools_41
355.139	2.008	catch
363.16	2.031	silence
369.2	2.009	animal_31
375.221	2.01	music_48
383.244	2.009	voice_26
389.263	2.011	nature_1
395.286	2.011	voice_43
403.309	2.011	nature_43
409.329	2.01	speech_10
415.348	2.011	animal_41
423.371	2.009	music_47
429.389	2.009	animal_37
435.408	2.039	silence
443.458	2.009	voice_33
449.478	2.009	tools_4
455.495	2.012	music_40
463.519	2.01	speech_32
469.538	2.011	animal_46
475.557	2.011	tools_9
483.581	2.011	nature_14
489.602	2.01	voice_38
495.621	2.011	animal_21
503.641	2.009	music_1
509.657	2.011	speech_5
515.677	2.009	voice_30
523.7	2.012	animal_18
529.723	2.01	tools_20
535.741	2.011	speech_3
543.764	2.012	nature_37
545.78	4.004	fixation
