onset	duration	trial_type
10.132	9.781	relational
19.913	10.299	relational
30.212	10.333	relational
40.545	10.182	relational
52.73	8.346	control
61.076	8.33	control
69.406	8.346	control
77.752	8.396	control
86.148	8.162	control
112.354	8.38	control
120.734	8.279	control
129.013	8.363	control
137.376	8.296	control
145.672	8.162	control
155.837	10.299	relational
166.136	10.399	relational
176.535	10.333	relational
186.868	10.182	relational
215.078	8.362	control
223.44	8.28	control
231.72	8.312	control
240.032	8.346	control
248.378	8.179	control
258.611	10.299	relational
268.91	10.315	relational
279.225	10.299	relational
289.524	10.182	relational
317.734	10.299	relational
328.033	10.332	relational
338.365	10.366	relational
348.731	10.182	relational
360.916	8.33	control
369.246	8.346	control
377.592	8.313	control
385.905	8.346	control
394.251	8.162	control
420.474	10.366	relational
430.84	10.332	relational
441.172	10.349	relational
451.521	10.166	relational
463.706	8.33	control
472.036	8.346	control
480.382	8.346	control
488.728	8.296	control
497.024	8.162	control
523.231	8.312	control
531.543	8.296	control
539.839	8.329	control
548.168	8.33	control
556.498	8.162	control
566.713	10.333	relational
577.046	10.332	relational
587.378	10.299	relational
597.677	10.166	relational
