onset	duration	trial_type
5.505	4.047	consonant_strings
11.441	0.506	probe
15.509	4.054	jabberwocky
21.56	0.506	probe
25.509	4.05	simple_sentence_cvp
31.562	0.505	probe
35.511	4.045	pseudoword_list
41.416	0.506	probe
45.511	4.053	word_list
51.353	0.506	probe
55.512	4.054	pseudoword_list
61.343	0.506	probe
65.512	4.044	consonant_strings
71.219	0.505	probe
75.514	4.052	word_list
81.078	0.506	probe
85.516	4.056	complex_sentence_subjrel
91.355	0.503	probe
95.516	4.057	pseudoword_list
101.201	0.507	probe
105.517	4.052	word_list
111.506	0.506	probe
115.518	4.057	complex_sentence_objclef
121.414	0.503	probe
125.519	4.049	word_list
131.278	0.506	probe
135.521	4.051	simple_sentence_cvp
141.407	0.506	probe
145.522	4.043	jabberwocky
151.288	0.506	probe
155.522	4.049	consonant_strings
161.374	0.505	probe
165.523	4.046	jabberwocky
171.5	0.504	probe
175.524	4.051	consonant_strings
181.248	0.503	probe
185.526	4.046	complex_sentence_subjrel
191.468	0.506	probe
195.527	4.054	jabberwocky
201.242	0.505	probe
205.528	4.05	simple_sentence_adj
211.559	0.506	probe
215.529	4.046	complex_sentence_objclef
221.304	0.506	probe
225.528	4.044	complex_sentence_objrel
231.086	0.506	probe
235.53	4.05	jabberwocky
241.246	0.506	probe
245.531	4.042	complex_sentence_subjrel
251.284	0.506	probe
255.532	4.044	consonant_strings
261.384	0.506	probe
265.532	4.041	word_list
271.412	0.505	probe
275.534	4.048	simple_sentence_adj
281.217	0.505	probe
285.535	4.047	word_list
291.33	0.506	probe
295.536	4.059	consonant_strings
301.119	0.506	probe
305.536	4.046	jabberwocky
311.129	0.504	probe
315.538	4.047	jabberwocky
321.122	0.506	probe
325.538	4.045	pseudoword_list
331.317	0.507	probe
335.538	4.042	pseudoword_list
341.388	0.506	probe
345.54	4.047	simple_sentence_adj
351.194	0.505	probe
355.539	4.048	pseudoword_list
361.461	0.506	probe
365.541	4.039	pseudoword_list
371.512	0.506	probe
375.541	4.049	simple_sentence_cvp
381.151	0.505	probe
385.544	4.044	consonant_strings
391.434	0.506	probe
395.545	4.045	complex_sentence_subjrel
401.128	0.505	probe
405.547	4.048	simple_sentence_coord
411.515	0.504	probe
415.547	4.05	word_list
421.385	0.504	probe
425.547	4.046	pseudoword_list
431.524	0.503	probe
435.549	4.05	pseudoword_list
441.537	0.506	probe
445.55	4.053	consonant_strings
451.224	0.506	probe
455.55	4.047	word_list
461.54	0.507	probe
465.551	4.047	word_list
471.494	0.504	probe
475.553	4.05	jabberwocky
481.282	0.506	probe
485.553	4.042	consonant_strings
491.563	0.506	probe
495.554	4.048	complex_sentence_objclef
501.563	0.505	probe
505.555	4.047	pseudoword_list
511.454	0.505	probe
515.556	4.051	word_list
521.409	0.506	probe
525.557	4.05	consonant_strings
531.538	0.506	probe
535.558	4.057	simple_sentence_coord
541.565	0.507	probe
545.559	4.057	simple_sentence_adj
551.151	0.506	probe
555.56	4.048	simple_sentence_coord
561.171	0.506	probe
565.562	4.051	jabberwocky
571.253	0.507	probe
575.561	4.049	jabberwocky
581.342	0.502	probe
585.564	4.046	complex_sentence_subjrel
591.474	0.503	probe
595.566	4.055	complex_sentence_objclef
601.367	0.505	probe
