onset	duration	trial_type
10.633	2.621	0back_tools
13.254	2.62	0back_tools
15.874	2.621	0back_tools
18.495	2.638	0back_tools
21.133	2.62	0back_tools
23.753	2.671	0back_tools
26.424	2.621	0back_tools
29.045	2.62	0back_tools
31.665	2.688	0back_tools
34.353	2.537	0back_tools
39.511	2.704	2back_face
42.215	2.637	2back_face
44.852	2.637	2back_face
47.489	2.738	2back_face
50.227	2.654	2back_face
52.881	2.671	2back_face
55.552	2.654	2back_face
58.206	2.62	2back_face
60.826	2.705	2back_face
63.531	2.525	2back_face
83.645	2.67	0back_body
86.315	2.638	0back_body
88.953	2.637	0back_body
91.59	2.621	0back_body
94.211	2.671	0back_body
96.882	2.654	0back_body
99.536	2.687	0back_body
102.223	2.637	0back_body
104.86	2.638	0back_body
107.498	2.537	0back_body
112.689	2.638	2back_tools
115.327	2.62	2back_tools
117.947	2.621	2back_tools
120.568	2.671	2back_tools
123.239	2.637	2back_tools
125.876	2.654	2back_tools
128.53	2.604	2back_tools
131.134	2.621	2back_tools
133.755	2.637	2back_tools
136.392	2.523	2back_tools
156.556	2.671	2back_place
159.227	2.637	2back_place
161.864	2.671	2back_place
164.535	2.654	2back_place
167.189	2.654	2back_place
169.843	2.637	2back_place
172.48	2.638	2back_place
175.118	2.687	2back_place
177.805	2.638	2back_place
180.443	2.62	2back_place
185.634	2.654	0back_face
188.288	2.687	0back_face
190.975	2.688	0back_face
193.663	2.654	0back_face
196.317	2.654	0back_face
198.971	2.637	0back_face
201.608	2.638	0back_face
204.246	2.687	0back_face
206.933	2.637	0back_face
209.57	2.537	0back_face
229.701	2.688	0back_place
232.389	2.637	0back_place
235.026	2.671	0back_place
237.697	2.637	0back_place
240.334	2.637	0back_place
242.971	2.638	0back_place
245.609	2.637	0back_place
248.246	2.638	0back_place
250.884	2.62	0back_place
253.504	2.537	0back_place
258.645	2.638	2back_body
261.283	2.637	2back_body
263.92	2.638	2back_body
266.558	2.637	2back_body
269.195	2.654	2back_body
271.849	2.654	2back_body
274.503	2.721	2back_body
277.224	2.637	2back_body
279.861	2.621	2back_body
282.482	2.534	2back_body
302.663	2.67	0back_face
305.333	2.705	0back_face
308.038	2.654	0back_face
310.692	2.687	0back_face
313.379	2.637	0back_face
316.016	2.655	0back_face
318.671	2.654	0back_face
321.325	2.654	0back_face
323.979	2.654	0back_face
326.633	2.537	0back_face
331.824	2.671	2back_body
334.495	2.62	2back_body
337.115	2.654	2back_body
339.769	2.688	2back_body
342.457	2.671	2back_body
345.128	2.62	2back_body
347.748	2.638	2back_body
350.386	2.637	2back_body
353.023	2.621	2back_body
355.644	2.531	2back_body
375.758	2.62	0back_tools
378.378	2.638	0back_tools
381.016	2.637	0back_tools
383.653	2.671	0back_tools
386.324	2.637	0back_tools
388.961	2.654	0back_tools
391.615	2.621	0back_tools
394.236	2.621	0back_tools
396.857	2.62	0back_tools
399.477	2.538	0back_tools
404.635	2.638	2back_place
407.273	2.637	2back_place
409.91	2.637	2back_place
412.547	2.654	2back_place
415.201	2.654	2back_place
417.855	2.688	2back_place
420.543	2.654	2back_place
423.197	2.621	2back_place
425.818	2.637	2back_place
428.455	2.529	2back_place
448.602	2.671	0back_body
451.273	2.637	0back_body
453.91	2.688	0back_body
456.598	2.637	0back_body
459.235	2.638	0back_body
461.873	2.637	0back_body
464.51	2.637	0back_body
467.147	2.638	0back_body
469.785	2.687	0back_body
472.472	2.604	0back_body
477.647	2.67	0back_place
480.317	2.638	0back_place
482.955	2.621	0back_place
485.576	2.637	0back_place
488.213	2.671	0back_place
490.884	2.67	0back_place
493.554	2.638	0back_place
496.192	2.67	0back_place
498.862	2.638	0back_place
501.5	2.526	0back_place
521.681	2.687	2back_face
524.368	2.654	2back_face
527.022	2.638	2back_face
529.66	2.704	2back_face
532.364	2.737	2back_face
535.101	2.638	2back_face
537.739	2.637	2back_face
540.376	2.687	2back_face
543.063	2.688	2back_face
545.751	2.52	2back_face
550.892	2.621	2back_tools
553.513	2.637	2back_tools
556.15	2.637	2back_tools
558.787	2.604	2back_tools
561.391	2.671	2back_tools
564.062	2.621	2back_tools
566.683	2.62	2back_tools
569.303	2.638	2back_tools
571.941	2.671	2back_tools
574.612	2.523	2back_tools
