onset	duration	trial_type
2.005	2.017	nature_27
8.037	2.028	silence
14.08	2.017	speech_37
22.114	2.009	catch
28.138	2.019	nature_13
34.17	2.019	tools_46
42.206	2.019	music_6
48.24	2.036	silence
54.291	2.019	voice_29
62.328	2.019	speech_47
68.362	2.018	tools_7
74.395	2.019	voice_47
82.432	2.019	music_22
88.466	2.017	animal_17
94.497	2.017	music_16
102.529	2.02	animal_5
108.564	2.008	catch
114.586	2.019	nature_16
122.621	2.02	music_38
128.656	2.018	speech_46
134.687	2.008	catch
142.713	2.018	voice_25
148.748	2.018	music_10
154.779	2.019	voice_42
162.816	2.02	animal_20
168.852	2.017	speech_24
174.883	2.031	silence
182.931	2.016	nature_25
188.961	2.018	animal_25
194.995	2.017	nature_26
203.03	2.018	voice_34
209.062	2.028	silence
215.106	2.016	speech_36
223.137	2.017	nature_35
229.169	2.011	music_37
235.194	2.019	speech_15
243.229	2.02	animal_15
249.265	2.018	voice_8
255.298	2.019	speech_33
263.333	2.026	silence
269.373	2.02	tools_40
275.407	2.018	music_17
283.443	2.02	tools_33
289.477	2.009	catch
295.5	2.018	music_26
303.535	2.019	voice_17
309.568	2.012	nature_46
315.593	2.017	tools_6
323.629	2.019	speech_26
329.663	2.017	animal_45
335.696	2.019	nature_20
343.732	2.011	speech_14
349.759	2.019	animal_28
355.793	2.007	catch
363.818	2.017	nature_42
369.851	2.02	animal_47
375.887	2.019	nature_8
383.923	2.019	voice_6
389.958	2.019	music_27
395.992	2.011	tools_31
404.02	2.018	animal_29
410.052	2.018	nature_30
416.083	2.011	tools_2
424.112	2.018	animal_22
430.144	2.018	voice_27
436.177	2.018	tools_12
444.212	2.018	voice_48
450.244	2.012	tools_30
456.272	2.02	music_36
464.31	2.019	speech_13
470.343	2.011	tools_26
476.37	2.017	speech_11
484.403	2.02	animal_39
490.439	2.02	tools_44
496.475	2.018	voice_46
504.51	2.01	nature_11
510.534	2.018	music_9
516.567	2.018	animal_2
524.602	2.019	music_42
530.637	2.019	speech_16
536.669	2.018	tools_13
544.705	2.021	voice_39
546.735	4.006	fixation
