onset	duration	trial_type
2.006	2.017	nature_19
8.034	2.018	tools_48
14.062	2.017	music_23
22.091	2.02	tools_19
28.12	2.019	speech_25
34.15	2.017	nature_4
42.181	2.018	voice_7
48.209	2.022	speech_21
54.241	2.018	tools_47
62.271	2.018	nature_24
68.299	2.018	voice_23
74.327	2.02	animal_7
82.358	2.018	music_8
88.385	2.018	speech_27
94.412	2.011	tools_37
102.435	2.02	voice_16
108.464	2.009	catch
114.483	2.018	tools_22
122.511	2.02	music_28
128.54	2.019	voice_24
134.57	2.019	nature_39
142.601	2.016	tools_39
148.626	2.017	speech_38
154.653	2.019	music_33
162.685	2.012	speech_18
168.706	2.019	animal_23
174.733	2.019	tools_10
182.765	2.019	animal_10
188.793	2.019	music_30
194.821	2.029	silence
202.861	2.02	speech_29
208.891	2.028	silence
214.929	2.044	silence
222.986	2.019	music_7
229.014	2.008	catch
235.032	2.028	silence
243.071	2.019	animal_27
249.1	2.018	music_20
255.129	2.018	animal_13
263.16	2.02	nature_9
269.19	2.02	voice_36
275.219	2.019	music_35
283.25	2.017	voice_11
289.275	2.018	nature_6
295.303	2.02	speech_4
303.334	2.018	tools_8
309.361	2.018	animal_8
315.389	2.018	music_32
323.418	2.019	tools_29
329.446	2.019	animal_34
335.475	2.019	music_39
343.507	2.016	animal_9
349.531	2.012	tools_24
355.554	2.018	voice_13
363.582	2.019	tools_34
369.611	2.019	nature_12
375.639	2.008	catch
383.659	2.009	catch
389.678	2.019	animal_48
395.706	2.038	silence
403.756	2.018	voice_32
409.785	2.019	animal_16
415.813	2.017	speech_2
423.844	2.013	animal_36
429.865	2.014	voice_31
435.887	2.012	catch
443.911	2.021	music_3
449.941	2.017	tools_15
455.969	2.013	animal_14
463.994	2.018	nature_18
470.02	2.017	music_12
476.046	2.019	nature_33
484.079	2.018	speech_22
490.107	2.02	voice_15
496.136	2.017	nature_3
504.167	2.02	voice_37
510.197	2.018	speech_35
516.225	2.017	nature_7
524.253	2.018	speech_8
530.281	2.016	nature_41
536.306	2.013	voice_9
544.331	2.018	speech_12
546.354	4.006	fixation
