onset	duration	trial_type
0.55	0.15	memorization_num_3
1.7	1.701	response_num_3
7.769	0.15	memorization_num_5
8.919	1.701	response_num_5
14.988	0.15	memorization_num_6
16.138	1.701	response_num_6
22.207	0.15	memorization_num_6
23.357	1.701	response_num_6
29.425	0.15	memorization_num_6
30.576	1.7	response_num_6
36.644	0.15	memorization_num_3
37.795	1.7	response_num_3
43.863	0.15	memorization_num_2
45.014	1.7	response_num_2
51.066	0.15	memorization_num_3
52.216	1.7	response_num_3
58.284	0.15	memorization_num_5
59.434	1.701	response_num_5
65.503	0.15	memorization_num_5
66.654	1.7	response_num_5
72.722	0.15	memorization_num_2
73.873	1.7	response_num_2
79.941	0.15	memorization_num_2
81.091	1.701	response_num_2
87.16	0.15	memorization_num_2
88.31	1.701	response_num_2
94.379	0.15	memorization_num_1
95.529	1.701	response_num_1
101.614	0.15	memorization_num_2
102.765	1.7	response_num_2
108.833	0.15	memorization_num_3
109.983	1.701	response_num_3
116.052	0.15	memorization_num_5
117.202	1.701	response_num_5
123.271	0.15	memorization_num_4
124.421	1.701	response_num_4
130.49	0.15	memorization_num_5
131.64	1.7	response_num_5
137.725	0.15	memorization_num_4
138.876	1.683	response_num_4
144.927	0.15	memorization_num_1
146.077	1.701	response_num_1
152.13	0.15	memorization_num_5
153.28	1.7	response_num_5
159.315	0.15	memorization_num_6
160.465	1.701	response_num_6
166.534	0.15	memorization_num_5
167.684	1.701	response_num_5
173.753	0.15	memorization_num_1
174.903	1.701	response_num_1
180.972	0.15	memorization_num_2
182.122	1.701	response_num_2
188.191	0.15	memorization_num_1
189.341	1.7	response_num_1
195.393	0.15	memorization_num_3
196.543	1.701	response_num_3
202.612	0.15	memorization_num_4
203.762	1.701	response_num_4
209.831	0.15	memorization_num_4
210.981	1.7	response_num_4
217.016	0.15	memorization_num_3
218.166	1.701	response_num_3
224.235	0.15	memorization_num_6
225.385	1.701	response_num_6
231.453	0.151	memorization_num_4
232.604	1.701	response_num_4
238.673	0.15	memorization_num_4
239.823	1.701	response_num_4
245.891	0.15	memorization_num_1
247.042	1.7	response_num_1
253.11	0.151	memorization_num_5
254.261	1.7	response_num_5
260.312	0.15	memorization_num_2
261.463	1.7	response_num_2
267.531	0.15	memorization_num_5
268.682	1.7	response_num_5
274.75	0.151	memorization_num_1
275.901	1.7	response_num_1
281.969	0.15	memorization_num_6
283.12	1.7	response_num_6
289.188	0.15	memorization_num_3
290.338	1.701	response_num_3
296.407	0.15	memorization_num_6
297.557	1.701	response_num_6
303.626	0.15	memorization_num_3
304.759	1.701	response_num_3
310.828	0.15	memorization_num_2
311.978	1.701	response_num_2
318.03	0.15	memorization_num_5
319.18	1.701	response_num_5
325.249	0.15	memorization_num_1
326.399	1.701	response_num_1
332.451	0.15	memorization_num_4
333.601	1.701	response_num_4
339.67	0.15	memorization_num_2
340.82	1.701	response_num_2
346.889	0.15	memorization_num_6
348.039	1.701	response_num_6
354.108	0.15	memorization_num_6
355.258	1.701	response_num_6
361.31	0.15	memorization_num_1
362.46	1.701	response_num_1
368.529	0.15	memorization_num_4
369.679	1.701	response_num_4
375.731	0.15	memorization_num_4
376.881	1.701	response_num_4
382.95	0.15	memorization_num_3
384.1	1.717	response_num_3
390.152	0.15	memorization_num_3
391.303	1.7	response_num_3
397.354	0.15	memorization_num_6
398.505	1.7	response_num_6
404.573	0.15	memorization_num_6
405.724	1.7	response_num_6
411.792	0.15	memorization_num_3
412.942	1.701	response_num_3
419.011	0.15	memorization_num_5
420.161	1.701	response_num_5
426.23	0.15	memorization_num_2
427.38	1.701	response_num_2
433.465	0.15	memorization_num_2
434.616	1.684	response_num_2
440.651	0.15	memorization_num_4
441.801	1.701	response_num_4
447.87	0.15	memorization_num_3
449.02	1.701	response_num_3
455.089	0.15	memorization_num_1
456.239	1.701	response_num_1
462.308	0.15	memorization_num_2
463.458	1.7	response_num_2
469.526	0.15	memorization_num_6
470.676	1.701	response_num_6
476.745	0.15	memorization_num_1
477.896	1.683	response_num_1
483.947	0.15	memorization_num_6
485.098	1.7	response_num_6
491.183	0.15	memorization_num_2
492.333	1.701	response_num_2
498.418	0.15	memorization_num_6
499.569	1.7	response_num_6
505.637	0.15	memorization_num_1
506.788	1.7	response_num_1
512.856	0.15	memorization_num_6
514.006	1.701	response_num_6
