onset	duration	trial_type
8.212	3.84	reward
12.052	3.839	reward
15.891	3.822	punishment
19.713	3.839	reward
23.552	3.823	reward
27.375	3.839	reward
31.214	3.823	neutral
35.037	3.676	reward
53.866	3.856	reward
57.722	3.839	punishment
61.561	3.822	punishment
65.383	3.806	punishment
69.189	3.822	neutral
73.011	3.84	punishment
76.851	3.822	punishment
80.673	3.686	punishment
99.502	3.839	punishment
103.341	3.856	punishment
107.197	3.839	punishment
111.036	3.839	neutral
114.875	3.84	punishment
118.715	3.805	neutral
122.52	3.823	punishment
126.343	3.677	punishment
145.172	3.839	reward
149.011	3.822	reward
152.833	3.84	punishment
156.673	3.839	reward
160.512	3.839	punishment
164.351	3.839	reward
168.19	3.823	reward
172.013	3.686	reward
190.841	3.823	punishment
194.664	3.839	punishment
198.503	3.856	reward
202.359	3.839	punishment
206.198	3.839	reward
210.037	3.823	punishment
213.86	3.839	punishment
217.699	3.678	punishment
236.511	3.839	reward
240.35	3.823	neutral
244.173	3.823	reward
247.996	3.839	reward
251.835	3.839	reward
255.674	3.839	reward
259.513	3.839	neutral
263.352	3.671	reward
282.181	3.823	punishment
286.004	3.855	punishment
289.859	3.823	reward
293.682	3.839	punishment
297.521	3.823	reward
301.344	3.822	punishment
305.166	3.823	punishment
308.989	3.679	punishment
327.817	3.84	reward
331.657	3.839	reward
335.496	3.822	punishment
339.318	3.84	reward
343.158	3.822	punishment
346.98	3.823	reward
350.803	3.856	reward
354.659	3.687	reward
