onset	duration	trial_type
5.507	4.051	simple_sentence_coord
11.563	0.506	probe
15.506	4.047	complex_sentence_objclef
21.164	0.506	probe
25.508	4.054	word_list
31.363	0.507	probe
35.509	4.052	pseudoword_list
41.49	0.506	probe
45.51	4.042	pseudoword_list
51.507	0.506	probe
55.512	4.052	jabberwocky
61.195	0.506	probe
65.513	4.051	complex_sentence_objclef
71.391	0.506	probe
75.513	4.056	pseudoword_list
81.118	0.505	probe
85.516	4.051	jabberwocky
91.152	0.506	probe
95.701	4.052	word_list
101.289	0.505	probe
105.703	4.048	pseudoword_list
111.657	0.505	probe
115.702	4.056	simple_sentence_adj
121.559	0.506	probe
125.705	4.05	consonant_strings
131.263	0.506	probe
135.706	4.051	word_list
141.435	0.507	probe
145.708	4.055	pseudoword_list
151.6	0.505	probe
155.708	4.042	consonant_strings
161.42	0.503	probe
165.71	4.053	jabberwocky
171.566	0.505	probe
175.711	4.049	simple_sentence_coord
181.643	0.506	probe
185.712	4.056	complex_sentence_objrel
191.611	0.503	probe
195.714	4.056	consonant_strings
201.391	0.504	probe
205.716	4.052	consonant_strings
211.716	0.505	probe
215.717	4.049	word_list
221.515	0.507	probe
225.718	4.049	word_list
231.303	0.505	probe
235.719	4.045	pseudoword_list
241.381	0.504	probe
245.719	4.052	simple_sentence_cvp
251.641	0.506	probe
255.721	4.047	complex_sentence_objclef
261.448	0.506	probe
265.722	4.053	consonant_strings
271.43	0.506	probe
275.722	4.037	jabberwocky
281.532	0.506	probe
285.723	4.046	pseudoword_list
291.317	0.506	probe
295.725	4.052	simple_sentence_adj
301.589	0.506	probe
306.27	4.043	pseudoword_list
312.255	0.505	probe
316.27	4.051	pseudoword_list
322.108	0.506	probe
326.52	4.053	jabberwocky
332.418	0.505	probe
336.521	4.049	pseudoword_list
342.317	0.505	probe
346.522	4.052	word_list
352.16	0.505	probe
356.522	4.057	consonant_strings
362.395	0.506	probe
366.523	4.043	word_list
372.503	0.502	probe
376.777	4.055	complex_sentence_subjrel
382.508	0.506	probe
386.779	4.05	consonant_strings
392.433	0.506	probe
396.778	4.044	simple_sentence_coord
402.643	0.507	probe
406.78	4.047	consonant_strings
412.711	0.506	probe
416.782	4.054	word_list
422.388	0.506	probe
426.782	4.051	complex_sentence_subjrel
432.609	0.505	probe
436.783	4.05	word_list
442.817	0.506	probe
446.784	4.046	complex_sentence_subjrel
452.779	0.506	probe
456.786	4.057	complex_sentence_subjrel
462.622	0.506	probe
466.786	4.05	consonant_strings
472.437	0.506	probe
476.788	4.053	simple_sentence_coord
482.803	0.506	probe
486.789	4.055	jabberwocky
492.669	0.503	probe
496.789	4.052	jabberwocky
502.428	0.506	probe
506.791	4.054	simple_sentence_cvp
512.519	0.506	probe
516.794	4.051	simple_sentence_coord
522.81	0.503	probe
526.794	4.048	jabberwocky
532.627	0.506	probe
536.795	4.048	word_list
542.404	0.505	probe
546.795	4.047	simple_sentence_adj
552.532	0.504	probe
556.797	4.054	jabberwocky
562.68	0.503	probe
566.798	4.051	complex_sentence_objclef
572.638	0.504	probe
576.799	4.048	consonant_strings
582.744	0.506	probe
586.984	4.055	jabberwocky
592.624	0.505	probe
596.984	4.039	complex_sentence_objrel
602.687	0.504	probe
