onset	duration	trial_type
10.249	10.332	relational
20.581	10.349	relational
30.93	10.299	relational
41.229	10.166	relational
53.414	8.33	control
61.744	8.346	control
70.09	8.296	control
78.386	8.362	control
86.748	8.179	control
112.971	8.33	control
121.301	8.329	control
129.63	8.329	control
137.959	8.346	control
146.305	8.196	control
156.488	10.349	relational
166.837	10.315	relational
177.152	10.366	relational
187.518	10.182	relational
215.728	8.312	control
224.04	8.363	control
232.403	8.346	control
240.749	8.379	control
249.128	8.163	control
259.31	10.316	relational
269.626	10.316	relational
279.942	10.332	relational
290.274	10.166	relational
318.467	10.382	relational
328.849	10.35	relational
339.199	10.365	relational
349.564	10.199	relational
361.733	8.279	control
370.012	8.363	control
378.375	8.329	control
386.704	8.329	control
395.033	8.163	control
421.257	10.382	relational
431.639	10.332	relational
441.971	10.366	relational
452.337	10.166	relational
464.522	8.346	control
472.868	8.346	control
481.214	8.313	control
489.527	8.346	control
497.873	8.162	control
524.096	8.363	control
532.459	8.296	control
540.755	8.346	control
549.101	8.379	control
557.48	8.179	control
567.662	10.366	relational
578.028	10.366	relational
588.394	10.332	relational
598.726	10.166	relational
