onset	duration	trial_type
8.113	3.739	reward
11.852	3.739	reward
15.591	3.739	punishment
19.33	3.756	reward
23.086	3.755	reward
26.841	3.722	reward
30.563	3.723	neutral
34.286	3.627	reward
52.997	3.706	reward
56.703	3.739	punishment
60.442	3.722	punishment
64.164	3.756	punishment
67.92	3.739	neutral
71.659	3.722	punishment
75.381	3.756	punishment
79.137	3.621	punishment
97.849	3.739	punishment
101.588	3.756	punishment
105.344	3.739	punishment
109.083	3.722	neutral
112.805	3.722	punishment
116.527	3.723	neutral
120.25	3.722	punishment
123.972	3.631	punishment
142.7	3.756	reward
146.456	3.756	reward
150.212	3.739	punishment
153.951	3.689	reward
157.64	3.739	punishment
161.379	3.722	reward
165.101	3.722	reward
168.823	3.641	reward
187.552	3.722	punishment
191.274	3.739	punishment
195.013	3.723	reward
198.736	3.722	punishment
202.458	3.722	reward
206.18	3.756	punishment
209.936	3.706	punishment
213.642	3.634	punishment
232.387	3.739	reward
236.126	3.739	neutral
239.865	3.739	reward
243.604	3.705	reward
247.309	3.723	reward
251.032	3.755	reward
254.787	3.706	neutral
258.493	3.628	reward
277.221	3.739	punishment
280.96	3.756	punishment
284.716	3.739	reward
288.455	3.739	punishment
292.194	3.722	reward
295.916	3.756	punishment
299.672	3.739	punishment
303.411	3.604	punishment
322.14	3.722	reward
325.862	3.706	reward
329.568	3.689	punishment
333.257	3.739	reward
336.996	3.739	punishment
340.735	3.739	reward
344.474	3.739	reward
348.213	3.597	reward
