onset	duration	trial_type
10.683	2.755	2back_body
13.438	2.704	2back_body
16.142	2.687	2back_body
18.829	2.721	2back_body
21.55	2.738	2back_body
24.288	2.704	2back_body
26.992	2.721	2back_body
29.713	2.704	2back_body
32.417	2.704	2back_body
35.121	2.637	2back_body
40.413	2.72	0back_face
43.133	2.805	0back_face
45.938	2.754	0back_face
48.692	2.721	0back_face
51.413	2.704	0back_face
54.117	2.771	0back_face
56.888	2.704	0back_face
59.592	2.737	0back_face
62.329	2.738	0back_face
65.067	2.539	0back_face
85.298	2.721	2back_tools
88.019	2.754	2back_tools
90.773	2.688	2back_tools
93.461	2.687	2back_tools
96.148	2.688	2back_tools
98.836	2.704	2back_tools
101.54	2.754	2back_tools
104.294	2.687	2back_tools
106.981	2.721	2back_tools
109.702	2.604	2back_tools
114.91	2.721	0back_body
117.631	2.771	0back_body
120.402	2.721	0back_body
123.123	2.704	0back_body
125.827	2.721	0back_body
128.548	2.704	0back_body
131.252	2.688	0back_body
133.94	2.687	0back_body
136.627	2.704	0back_body
139.331	2.535	0back_body
159.546	2.687	0back_place
162.233	2.704	0back_place
164.937	2.688	0back_place
167.625	2.72	0back_place
170.345	2.721	0back_place
173.066	2.688	0back_place
175.754	2.737	0back_place
178.491	2.688	0back_place
181.179	2.704	0back_place
183.883	2.537	0back_place
189.174	2.821	2back_face
191.995	2.738	2back_face
194.733	2.771	2back_face
197.504	2.721	2back_face
200.225	2.737	2back_face
202.962	2.755	2back_face
205.717	2.72	2back_face
208.437	2.738	2back_face
211.175	2.788	2back_face
213.963	2.546	2back_face
234.227	2.704	0back_tools
236.931	2.671	0back_tools
239.602	2.804	0back_tools
242.406	2.754	0back_tools
245.16	2.771	0back_tools
247.931	2.671	0back_tools
250.602	2.704	0back_tools
253.306	2.671	0back_tools
255.977	2.688	0back_tools
258.665	2.554	0back_tools
263.923	2.687	2back_place
266.61	2.721	2back_place
269.331	2.721	2back_place
272.052	2.687	2back_place
274.739	2.688	2back_place
277.427	2.754	2back_place
280.181	2.738	2back_place
282.919	2.687	2back_place
285.606	2.704	2back_place
288.31	2.542	2back_place
308.525	2.72	2back_tools
311.245	2.705	2back_tools
313.95	2.687	2back_tools
316.637	2.688	2back_tools
319.325	2.754	2back_tools
322.079	2.704	2back_tools
324.783	2.687	2back_tools
327.47	2.738	2back_tools
330.208	2.704	2back_tools
332.912	2.587	2back_tools
338.12	2.688	0back_body
340.808	2.704	0back_body
343.512	2.687	0back_body
346.199	2.704	0back_body
348.903	2.688	0back_body
351.591	2.721	0back_body
354.312	2.704	0back_body
357.016	2.721	0back_body
359.737	2.704	0back_body
362.441	2.537	0back_body
382.722	2.754	2back_face
385.476	2.738	2back_face
388.214	2.821	2back_face
391.035	2.704	2back_face
393.739	2.771	2back_face
396.51	2.771	2back_face
399.281	2.771	2back_face
402.052	2.721	2back_face
404.773	2.737	2back_face
407.51	2.638	2back_face
412.701	2.705	0back_tools
415.406	2.72	0back_tools
418.126	2.705	0back_tools
420.831	2.704	0back_tools
423.535	2.687	0back_tools
426.222	2.721	0back_tools
428.943	2.688	0back_tools
431.631	2.754	0back_tools
434.385	2.67	0back_tools
437.055	2.532	0back_tools
457.27	2.737	2back_body
460.007	2.705	2back_body
462.712	2.721	2back_body
465.433	2.754	2back_body
468.187	2.721	2back_body
470.908	2.72	2back_body
473.628	2.755	2back_body
476.383	2.737	2back_body
479.12	2.704	2back_body
481.824	2.554	2back_body
487.116	2.804	2back_place
489.92	2.704	2back_place
492.624	2.771	2back_place
495.395	2.755	2back_place
498.15	2.737	2back_place
500.887	2.704	2back_place
503.591	2.754	2back_place
506.345	2.721	2back_place
509.066	2.721	2back_place
511.787	2.526	2back_place
532.085	2.771	0back_face
534.856	2.721	0back_face
537.577	2.721	0back_face
540.298	2.72	0back_face
543.018	2.738	0back_face
545.756	2.738	0back_face
548.494	2.754	0back_face
551.248	2.704	0back_face
553.952	2.737	0back_face
556.689	2.638	0back_face
561.964	2.721	0back_place
564.685	2.704	0back_place
567.389	2.754	0back_place
570.143	2.738	0back_place
572.881	2.721	0back_place
575.602	2.721	0back_place
578.323	2.737	0back_place
581.06	2.738	0back_place
583.798	2.721	0back_place
586.519	2.52	0back_place
