onset	duration	trial_type
0.55	0.15	memorization_num_8
0.7	1.7	response_num_8
10.753	0.15	memorization_num_4
10.903	1.701	response_num_4
20.956	0.15	memorization_num_8
21.106	1.7	response_num_8
31.159	0.15	memorization_num_8
31.309	1.701	response_num_8
41.379	0.15	memorization_num_2
41.529	1.717	response_num_2
51.582	0.15	memorization_num_6
51.732	1.701	response_num_6
61.802	0.15	memorization_num_5
61.952	1.7	response_num_5
72.005	0.15	memorization_num_1
72.155	1.717	response_num_1
82.208	0.15	memorization_num_3
82.358	1.701	response_num_3
92.411	0.15	memorization_num_5
92.561	1.701	response_num_5
102.631	0.15	memorization_num_3
102.781	1.717	response_num_3
112.834	0.15	memorization_num_8
112.984	1.701	response_num_8
123.037	0.15	memorization_num_1
123.187	1.717	response_num_1
133.24	0.151	memorization_num_6
133.391	1.7	response_num_6
143.46	0.15	memorization_num_7
143.61	1.701	response_num_7
153.68	0.15	memorization_num_2
153.83	1.717	response_num_2
163.883	0.15	memorization_num_4
164.033	1.701	response_num_4
174.103	0.15	memorization_num_5
174.253	1.701	response_num_5
184.306	0.15	memorization_num_3
184.456	1.717	response_num_3
194.509	0.15	memorization_num_4
194.659	1.7	response_num_4
204.712	0.15	memorization_num_7
204.862	1.701	response_num_7
214.932	0.15	memorization_num_1
215.082	1.717	response_num_1
225.135	0.15	memorization_num_3
225.285	1.717	response_num_3
235.338	0.15	memorization_num_8
235.488	1.701	response_num_8
245.558	0.15	memorization_num_2
245.708	1.717	response_num_2
255.761	0.15	memorization_num_3
255.911	1.701	response_num_3
265.964	0.15	memorization_num_8
266.114	1.701	response_num_8
276.184	0.15	memorization_num_7
276.334	1.701	response_num_7
286.404	0.15	memorization_num_2
286.554	1.717	response_num_2
296.607	0.15	memorization_num_2
296.757	1.717	response_num_2
306.81	0.15	memorization_num_1
306.96	1.717	response_num_1
317.013	0.15	memorization_num_5
317.163	1.701	response_num_5
327.216	0.15	memorization_num_3
327.366	1.717	response_num_3
337.419	0.151	memorization_num_8
337.57	1.7	response_num_8
347.639	0.15	memorization_num_5
347.789	1.701	response_num_5
357.859	0.15	memorization_num_7
358.009	1.701	response_num_7
368.062	0.15	memorization_num_6
368.212	1.684	response_num_6
378.265	0.15	memorization_num_8
378.415	1.701	response_num_8
388.485	0.15	memorization_num_2
388.635	1.717	response_num_2
398.688	0.15	memorization_num_1
398.838	1.717	response_num_1
408.891	0.15	memorization_num_4
409.041	1.701	response_num_4
419.078	0.15	memorization_num_2
419.228	1.717	response_num_2
429.281	0.15	memorization_num_1
429.431	1.717	response_num_1
439.484	0.15	memorization_num_6
439.634	1.701	response_num_6
449.687	0.15	memorization_num_5
449.837	1.701	response_num_5
459.89	0.15	memorization_num_1
460.04	1.717	response_num_1
470.094	0.149	memorization_num_7
470.243	1.701	response_num_7
480.279	0.151	memorization_num_6
480.43	1.7	response_num_6
490.466	0.15	memorization_num_4
490.616	1.701	response_num_4
500.686	0.15	memorization_num_5
500.836	1.701	response_num_5
510.889	0.15	memorization_num_8
511.039	1.7	response_num_8
521.092	0.151	memorization_num_4
521.243	1.683	response_num_4
531.279	0.15	memorization_num_2
531.429	1.717	response_num_2
541.482	0.15	memorization_num_7
541.632	1.7	response_num_7
551.702	0.15	memorization_num_6
551.852	1.701	response_num_6
561.922	0.15	memorization_num_1
562.072	1.716	response_num_1
572.125	0.15	memorization_num_3
572.275	1.717	response_num_3
582.328	0.15	memorization_num_2
582.478	1.717	response_num_2
592.531	0.15	memorization_num_8
592.681	1.717	response_num_8
602.734	0.15	memorization_num_4
602.884	1.7	response_num_4
612.92	0.151	memorization_num_8
613.071	1.7	response_num_8
623.14	0.15	memorization_num_8
623.29	1.717	response_num_8
633.343	0.151	memorization_num_3
633.494	1.716	response_num_3
643.547	0.15	memorization_num_5
643.697	1.716	response_num_5
653.75	0.15	memorization_num_8
653.9	1.716	response_num_8
663.953	0.15	memorization_num_2
664.103	1.716	response_num_2
674.156	0.15	memorization_num_2
674.306	1.717	response_num_2
684.359	0.15	memorization_num_1
684.509	1.717	response_num_1
694.562	0.15	memorization_num_4
694.712	1.7	response_num_4
704.749	0.15	memorization_num_1
704.899	1.716	response_num_1
714.952	0.15	memorization_num_6
715.102	1.7	response_num_6
725.155	0.15	memorization_num_1
725.305	1.716	response_num_1
735.358	0.15	memorization_num_5
735.508	1.7	response_num_5
745.578	0.15	memorization_num_2
745.728	1.716	response_num_2
755.781	0.15	memorization_num_7
755.931	1.7	response_num_7
766.0	0.151	memorization_num_8
766.151	1.7	response_num_8
776.221	0.15	memorization_num_3
776.371	1.716	response_num_3
786.423	0.15	memorization_num_6
786.573	1.701	response_num_6
796.61	0.15	memorization_num_4
796.76	1.701	response_num_4
806.83	0.15	memorization_num_4
806.98	1.717	response_num_4
817.033	0.15	memorization_num_2
817.183	1.717	response_num_2
827.236	0.15	memorization_num_4
827.386	1.701	response_num_4
837.439	0.15	memorization_num_7
837.589	1.7	response_num_7
847.625	0.15	memorization_num_4
847.775	1.701	response_num_4
857.846	0.149	memorization_num_2
857.995	1.717	response_num_2
868.048	0.15	memorization_num_3
868.198	1.717	response_num_3
878.252	0.15	memorization_num_5
878.402	1.7	response_num_5
888.471	0.15	memorization_num_7
888.621	1.701	response_num_7
898.691	0.15	memorization_num_3
898.841	1.717	response_num_3
908.894	0.15	memorization_num_4
909.044	1.701	response_num_4
919.097	0.15	memorization_num_2
919.247	1.717	response_num_2
929.301	0.15	memorization_num_1
929.451	1.716	response_num_1
939.503	0.151	memorization_num_6
939.654	1.7	response_num_6
949.723	0.151	memorization_num_2
949.874	1.716	response_num_2
959.927	0.149	memorization_num_8
960.076	1.701	response_num_8
970.113	0.15	memorization_num_3
970.263	1.717	response_num_3
