onset	duration	trial_type
8.162	3.873	reward
12.035	3.822	punishment
15.857	3.839	punishment
19.696	3.84	punishment
23.536	3.839	reward
27.375	3.822	punishment
31.197	3.84	punishment
35.037	3.672	punishment
53.865	3.839	reward
57.704	3.856	punishment
61.56	3.839	reward
65.399	3.823	reward
69.222	3.822	reward
73.044	3.823	reward
76.867	3.822	punishment
80.689	3.698	reward
99.535	3.822	reward
103.357	3.823	neutral
107.18	3.839	reward
111.019	3.822	punishment
114.841	3.856	reward
118.697	3.856	reward
122.553	3.839	reward
126.392	3.674	reward
145.221	3.839	neutral
149.06	3.839	neutral
152.899	3.823	punishment
156.722	3.806	punishment
160.528	3.822	punishment
164.35	3.806	punishment
168.156	3.806	punishment
171.962	3.682	punishment
190.774	3.839	reward
194.613	3.822	reward
198.435	3.823	reward
202.258	3.839	neutral
206.097	3.839	neutral
209.936	3.839	reward
213.775	3.84	reward
217.615	3.691	reward
236.443	3.789	punishment
240.232	3.823	punishment
244.055	3.823	reward
247.878	3.855	punishment
251.733	3.823	punishment
255.556	3.822	neutral
259.378	3.823	punishment
263.201	3.683	punishment
282.029	3.84	reward
285.869	3.856	punishment
289.725	3.806	reward
293.531	3.839	reward
297.37	3.839	reward
301.209	3.839	reward
305.048	3.839	punishment
308.887	3.675	reward
327.699	3.823	neutral
331.522	3.805	neutral
335.327	3.806	punishment
339.133	3.823	punishment
342.956	3.822	punishment
346.778	3.823	punishment
350.601	3.805	punishment
354.406	3.685	punishment
