onset	duration	trial_type
0.55	0.15	memorization_num_5
1.701	1.7	response_num_5
7.769	0.15	memorization_num_4
8.919	1.701	response_num_4
14.988	0.15	memorization_num_5
16.138	1.701	response_num_5
22.207	0.15	memorization_num_4
23.357	1.701	response_num_4
29.426	0.15	memorization_num_3
30.576	1.701	response_num_3
36.661	0.15	memorization_num_1
37.795	1.717	response_num_1
43.88	0.15	memorization_num_4
45.03	1.701	response_num_4
51.099	0.15	memorization_num_1
52.249	1.701	response_num_1
58.318	0.15	memorization_num_4
59.468	1.701	response_num_4
65.537	0.15	memorization_num_5
66.687	1.701	response_num_5
72.755	0.15	memorization_num_3
73.906	1.7	response_num_3
79.974	0.151	memorization_num_5
81.125	1.7	response_num_5
87.193	0.15	memorization_num_4
88.344	1.7	response_num_4
94.412	0.151	memorization_num_2
95.563	1.7	response_num_2
101.631	0.15	memorization_num_4
102.781	1.701	response_num_4
108.85	0.15	memorization_num_4
110.0	1.701	response_num_4
116.069	0.15	memorization_num_3
117.219	1.7	response_num_3
123.288	0.15	memorization_num_5
124.438	1.701	response_num_5
130.49	0.15	memorization_num_3
131.64	1.701	response_num_3
137.709	0.15	memorization_num_2
138.859	1.701	response_num_2
144.927	0.15	memorization_num_5
146.078	1.7	response_num_5
152.146	0.15	memorization_num_3
153.297	1.7	response_num_3
159.365	0.15	memorization_num_1
160.516	1.7	response_num_1
166.584	0.15	memorization_num_1
167.718	1.7	response_num_1
173.77	0.15	memorization_num_6
174.92	1.701	response_num_6
180.988	0.151	memorization_num_1
182.139	1.7	response_num_1
188.208	0.149	memorization_num_2
189.358	1.7	response_num_2
195.426	0.15	memorization_num_5
196.577	1.7	response_num_5
202.628	0.15	memorization_num_4
203.779	1.7	response_num_4
209.831	0.15	memorization_num_6
210.981	1.7	response_num_6
217.05	0.15	memorization_num_5
218.2	1.7	response_num_5
224.268	0.15	memorization_num_3
225.419	1.7	response_num_3
231.504	0.15	memorization_num_3
232.654	1.684	response_num_3
238.723	0.15	memorization_num_1
239.873	1.701	response_num_1
245.942	0.15	memorization_num_2
247.092	1.701	response_num_2
253.16	0.15	memorization_num_4
254.311	1.7	response_num_4
260.363	0.15	memorization_num_2
261.513	1.701	response_num_2
267.598	0.151	memorization_num_3
268.749	1.7	response_num_3
274.817	0.15	memorization_num_4
275.968	1.7	response_num_4
282.036	0.15	memorization_num_6
283.186	1.701	response_num_6
289.238	0.15	memorization_num_1
290.389	1.7	response_num_1
296.457	0.15	memorization_num_5
297.608	1.7	response_num_5
303.693	0.15	memorization_num_1
304.843	1.7	response_num_1
310.912	0.15	memorization_num_5
312.062	1.7	response_num_5
318.13	0.15	memorization_num_1
319.281	1.7	response_num_1
325.349	0.15	memorization_num_5
326.5	1.7	response_num_5
332.568	0.15	memorization_num_2
333.718	1.701	response_num_2
339.77	0.151	memorization_num_1
340.921	1.7	response_num_1
346.989	0.15	memorization_num_4
348.14	1.7	response_num_4
354.208	0.15	memorization_num_4
355.358	1.701	response_num_4
361.444	0.15	memorization_num_5
362.594	1.684	response_num_5
368.646	0.15	memorization_num_2
369.796	1.701	response_num_2
375.864	0.151	memorization_num_3
377.015	1.701	response_num_3
383.083	0.15	memorization_num_3
384.234	1.7	response_num_3
390.302	0.15	memorization_num_4
391.453	1.7	response_num_4
397.521	0.15	memorization_num_4
398.672	1.7	response_num_4
404.74	0.15	memorization_num_6
405.891	1.7	response_num_6
411.959	0.15	memorization_num_3
413.109	1.701	response_num_3
419.178	0.15	memorization_num_5
420.328	1.701	response_num_5
426.38	0.15	memorization_num_1
427.53	1.701	response_num_1
433.582	0.15	memorization_num_2
434.733	1.7	response_num_2
440.801	0.15	memorization_num_6
441.951	1.701	response_num_6
448.02	0.15	memorization_num_1
449.17	1.701	response_num_1
455.239	0.15	memorization_num_2
456.389	1.701	response_num_2
462.458	0.15	memorization_num_2
463.608	1.701	response_num_2
469.693	0.15	memorization_num_6
470.844	1.7	response_num_6
476.912	0.15	memorization_num_6
478.063	1.7	response_num_6
484.131	0.15	memorization_num_1
485.281	1.701	response_num_1
491.35	0.15	memorization_num_6
492.5	1.7	response_num_6
498.569	0.15	memorization_num_2
499.719	1.701	response_num_2
505.788	0.15	memorization_num_3
506.938	1.701	response_num_3
513.006	0.151	memorization_num_6
514.157	1.7	response_num_6
