onset	duration	trial_type
10.232	8.363	control
18.595	8.363	control
26.958	8.329	control
35.287	8.379	control
43.666	8.196	control
53.949	10.366	relational
64.315	10.349	relational
74.664	10.282	relational
84.946	10.183	relational
113.173	10.332	relational
123.505	10.367	relational
133.872	10.332	relational
144.204	10.182	relational
156.389	8.363	control
164.752	8.346	control
173.098	8.38	control
181.478	8.362	control
189.84	8.18	control
216.047	8.296	control
224.343	8.33	control
232.673	8.329	control
241.002	8.33	control
249.332	8.179	control
259.564	10.349	relational
269.913	10.316	relational
280.229	10.333	relational
290.562	10.182	relational
318.738	10.366	relational
329.104	10.349	relational
339.453	10.366	relational
349.819	10.182	relational
362.004	8.38	control
370.384	8.379	control
378.763	8.347	control
387.11	8.379	control
395.489	8.179	control
421.779	8.33	control
430.109	8.329	control
438.438	8.346	control
446.784	8.33	control
455.114	8.179	control
465.313	10.332	relational
475.645	10.283	relational
485.928	10.315	relational
496.243	10.183	relational
524.453	10.366	relational
534.819	10.383	relational
545.202	10.349	relational
555.551	10.199	relational
567.72	8.296	control
576.016	8.346	control
584.362	8.346	control
592.708	8.346	control
601.054	8.163	control
