onset	duration	trial_type
0.566	0.151	memorization_num_3
0.717	1.716	response_num_3
10.77	0.149	memorization_num_3
10.919	1.717	response_num_3
20.972	0.15	memorization_num_6
21.122	1.701	response_num_6
31.192	0.15	memorization_num_7
31.342	1.701	response_num_7
41.396	0.15	memorization_num_3
41.546	1.717	response_num_3
51.599	0.15	memorization_num_1
51.749	1.716	response_num_1
61.801	0.15	memorization_num_8
61.951	1.701	response_num_8
72.022	0.15	memorization_num_6
72.172	1.7	response_num_6
82.242	0.149	memorization_num_5
82.391	1.701	response_num_5
92.461	0.15	memorization_num_3
92.611	1.717	response_num_3
102.664	0.15	memorization_num_7
102.814	1.701	response_num_7
112.901	0.15	memorization_num_3
113.051	1.716	response_num_3
123.104	0.15	memorization_num_4
123.254	1.717	response_num_4
133.307	0.15	memorization_num_7
133.457	1.7	response_num_7
143.527	0.15	memorization_num_5
143.677	1.7	response_num_5
153.746	0.15	memorization_num_2
153.896	1.718	response_num_2
163.949	0.151	memorization_num_3
164.1	1.716	response_num_3
174.153	0.15	memorization_num_6
174.303	1.717	response_num_6
184.356	0.15	memorization_num_4
184.506	1.717	response_num_4
194.559	0.15	memorization_num_7
194.709	1.701	response_num_7
204.779	0.15	memorization_num_8
204.929	1.7	response_num_8
214.998	0.151	memorization_num_4
215.149	1.716	response_num_4
225.202	0.15	memorization_num_8
225.352	1.7	response_num_8
235.422	0.15	memorization_num_8
235.572	1.7	response_num_8
245.625	0.149	memorization_num_4
245.774	1.717	response_num_4
255.828	0.15	memorization_num_2
255.978	1.717	response_num_2
266.031	0.15	memorization_num_1
266.181	1.717	response_num_1
276.234	0.15	memorization_num_3
276.384	1.717	response_num_3
286.437	0.15	memorization_num_6
286.587	1.701	response_num_6
296.657	0.15	memorization_num_7
296.807	1.717	response_num_7
306.86	0.15	memorization_num_1
307.01	1.717	response_num_1
317.063	0.15	memorization_num_5
317.213	1.701	response_num_5
327.266	0.15	memorization_num_6
327.416	1.701	response_num_6
337.486	0.15	memorization_num_3
337.636	1.717	response_num_3
347.689	0.15	memorization_num_7
347.839	1.7	response_num_7
357.892	0.15	memorization_num_1
358.042	1.717	response_num_1
368.095	0.15	memorization_num_1
368.245	1.717	response_num_1
378.298	0.151	memorization_num_8
378.449	1.7	response_num_8
388.518	0.15	memorization_num_6
388.668	1.701	response_num_6
398.721	0.167	memorization_num_6
398.888	1.701	response_num_6
408.941	0.15	memorization_num_5
409.091	1.701	response_num_5
419.161	0.15	memorization_num_3
419.311	1.717	response_num_3
429.364	0.15	memorization_num_6
429.514	1.717	response_num_6
439.567	0.15	memorization_num_5
439.717	1.701	response_num_5
449.787	0.15	memorization_num_8
