onset	duration	trial_type
3.009	2.002	sn_all_reference
9.016	2.002	sn_all_time_cue
15.022	2.002	sn_after_close_event
17.024	3.005	sn_all_event_response
20.03	2.002	sn_after_close_event
22.033	3.005	sn_all_event_response
25.039	2.002	sn_before_close_event
27.042	3.005	sn_all_event_response
30.048	2.002	sn_before_close_event
32.051	3.006	sn_all_event_response
42.069	2.002	sn_all_reference
48.076	2.002	sn_all_time_cue
54.083	2.002	sn_after_close_event
56.085	3.005	sn_all_event_response
59.092	2.001	sn_before_close_event
61.094	3.005	sn_all_event_response
64.1	2.002	sn_after_close_event
66.103	3.005	sn_all_event_response
69.109	2.002	sn_before_close_event
71.112	3.005	sn_all_event_response
81.129	2.002	sn_all_reference
87.135	2.002	sn_all_time_cue
93.142	2.002	sn_before_far_event
95.145	3.004	sn_all_event_response
98.151	2.002	sn_after_far_event
100.153	3.005	sn_all_event_response
103.16	2.001	sn_after_far_event
105.162	3.006	sn_all_event_response
108.169	2.001	sn_before_far_event
110.171	3.005	sn_all_event_response
120.188	2.002	sn_all_reference
126.194	2.002	sn_all_time_cue
132.2	2.002	sn_before_close_event
134.203	3.005	sn_all_event_response
137.209	2.002	sn_after_close_event
139.211	3.006	sn_all_event_response
142.218	2.002	sn_before_close_event
144.221	3.005	sn_all_event_response
147.227	2.002	sn_after_close_event
149.229	3.006	sn_all_event_response
159.247	2.001	sn_all_reference
165.253	2.002	sn_all_space_cue
171.259	2.001	sn_northside_far_event
173.261	3.005	sn_all_event_response
176.267	2.002	sn_southside_far_event
178.27	3.005	sn_all_event_response
181.276	2.002	sn_northside_far_event
183.279	3.005	sn_all_event_response
186.285	2.002	sn_southside_far_event
188.288	3.005	sn_all_event_response
198.305	2.002	sn_all_reference
204.312	2.001	sn_all_time_cue
210.318	2.002	sn_after_far_event
212.321	3.005	sn_all_event_response
215.327	2.002	sn_before_far_event
217.33	3.006	sn_all_event_response
220.337	2.002	sn_after_far_event
222.339	3.005	sn_all_event_response
225.345	2.002	sn_before_far_event
227.348	3.005	sn_all_event_response
