onset	duration	trial_type
9.216	32.799	story
44.285	11.0	math
55.285	10.85	math
66.135	10.867	math
79.472	31.532	story
111.004	30.63	story
141.634	26.173	story
170.161	12.436	math
182.597	12.869	math
195.466	12.653	math
208.119	35.238	story
245.693	12.336	math
258.029	12.002	math
272.535	32.967	story
307.922	13.054	math
320.976	13.086	math
336.499	32.367	story
371.203	12.836	math
384.039	11.818	math
395.857	12.236	math
408.093	13.103	math
423.683	32.9	story
458.87	11.501	dummy
