onset	duration	trial_type
9.048	12.352	math
21.4	13.287	math
37.207	38.56	story
75.767	29.795	story
107.866	13.154	math
121.02	15.023	math
136.043	14.822	math
153.303	27.175	story
182.815	14.839	math
200.158	33.702	story
233.86	31.315	story
265.175	28.66	story
296.139	14.305	math
312.864	27.843	story
343.044	14.372	math
359.853	27.009	story
389.148	14.406	math
403.554	14.355	math
420.23	14.105	dummy
