onset	duration	trial_type
10.099	8.229	control
18.328	8.213	control
26.541	8.213	control
34.754	8.212	control
42.966	8.129	control
53.065	10.182	relational
63.247	10.2	relational
73.447	10.215	relational
83.662	10.116	relational
111.789	10.199	relational
121.988	10.199	relational
132.187	10.199	relational
142.386	10.115	relational
154.504	8.213	control
162.717	8.213	control
170.93	8.212	control
179.142	8.196	control
187.338	8.113	control
213.462	8.212	control
221.674	8.213	control
229.887	8.213	control
238.1	8.212	control
246.312	8.129	control
256.411	10.216	relational
266.627	10.199	relational
276.826	10.199	relational
287.025	10.115	relational
315.135	10.215	relational
325.35	10.2	relational
335.55	10.215	relational
345.765	10.116	relational
357.884	8.212	control
366.096	8.213	control
374.309	8.213	control
382.522	8.212	control
390.734	8.096	control
416.858	8.212	control
425.07	8.213	control
433.283	8.213	control
441.496	8.212	control
449.708	8.129	control
459.824	10.216	relational
470.04	10.199	relational
480.239	10.215	relational
490.454	10.132	relational
518.581	10.216	relational
528.797	10.215	relational
539.012	10.199	relational
549.211	10.099	relational
561.33	8.213	control
569.543	8.212	control
577.755	8.213	control
585.968	8.212	control
594.18	8.13	control
