onset	duration	trial_type
10.65	2.671	0back_tools
13.321	2.687	0back_tools
16.008	2.671	0back_tools
18.679	2.671	0back_tools
21.35	2.704	0back_tools
24.054	2.671	0back_tools
26.725	2.687	0back_tools
29.412	2.688	0back_tools
32.1	2.704	0back_tools
34.804	2.537	0back_tools
40.012	2.704	2back_face
42.716	2.721	2back_face
45.437	2.721	2back_face
48.158	2.721	2back_face
50.879	2.704	2back_face
53.583	2.704	2back_face
56.287	2.704	2back_face
58.991	2.704	2back_face
61.695	2.721	2back_face
64.416	2.531	2back_face
84.614	2.704	0back_body
87.318	2.671	0back_body
89.989	2.687	0back_body
92.676	2.671	0back_body
95.347	2.687	0back_body
98.034	2.705	0back_body
100.739	2.704	0back_body
103.443	2.704	0back_body
106.147	2.704	0back_body
108.851	2.537	0back_body
114.059	2.687	2back_tools
116.746	2.688	2back_tools
119.434	2.671	2back_tools
122.105	2.671	2back_tools
124.776	2.687	2back_tools
127.463	2.687	2back_tools
130.15	2.688	2back_tools
132.838	2.687	2back_tools
135.525	2.671	2back_tools
138.196	2.544	2back_tools
158.394	2.704	2back_place
161.098	2.721	2back_place
163.819	2.738	2back_place
166.557	2.704	2back_place
169.261	2.687	2back_place
171.948	2.688	2back_place
174.636	2.72	2back_place
177.356	2.705	2back_place
180.061	2.704	2back_place
182.765	2.604	2back_place
187.989	2.721	0back_face
190.71	2.704	0back_face
193.414	2.755	0back_face
196.169	2.721	0back_face
198.89	2.72	0back_face
201.61	2.705	0back_face
204.315	2.754	0back_face
207.069	2.721	0back_face
209.79	2.704	0back_face
212.494	2.539	0back_face
232.691	2.688	0back_place
235.379	2.704	0back_place
238.083	2.704	0back_place
240.787	2.704	0back_place
243.491	2.671	0back_place
246.162	2.688	0back_place
248.85	2.687	0back_place
251.537	2.704	0back_place
254.241	2.688	0back_place
256.929	2.537	0back_place
262.12	2.704	2back_body
264.824	2.704	2back_body
267.528	2.688	2back_body
270.216	2.687	2back_body
272.903	2.704	2back_body
275.607	2.721	2back_body
278.328	2.688	2back_body
281.016	2.704	2back_body
283.72	2.687	2back_body
286.407	2.535	2back_body
306.622	2.721	0back_face
309.343	2.72	0back_face
312.063	2.721	0back_face
314.784	2.721	0back_face
317.505	2.721	0back_face
320.226	2.721	0back_face
322.947	2.721	0back_face
325.668	2.721	0back_face
328.389	2.72	0back_face
331.109	2.538	0back_face
336.301	2.704	2back_body
339.005	2.688	2back_body
341.693	2.687	2back_body
344.38	2.687	2back_body
347.067	2.721	2back_body
349.788	2.688	2back_body
352.476	2.721	2back_body
355.197	2.687	2back_body
357.884	2.687	2back_body
360.571	2.547	2back_body
380.752	2.688	0back_tools
383.44	2.687	0back_tools
386.127	2.688	0back_tools
388.815	2.687	0back_tools
391.502	2.705	0back_tools
394.207	2.687	0back_tools
396.894	2.671	0back_tools
399.565	2.687	0back_tools
402.252	2.704	0back_tools
404.956	2.538	0back_tools
410.164	2.704	2back_place
412.868	2.688	2back_place
415.556	2.687	2back_place
418.243	2.705	2back_place
420.948	2.687	2back_place
423.635	2.721	2back_place
426.356	2.687	2back_place
429.043	2.671	2back_place
431.714	2.688	2back_place
434.402	2.543	2back_place
454.599	2.688	0back_body
457.287	2.704	0back_body
459.991	2.704	0back_body
462.695	2.688	0back_body
465.383	2.704	0back_body
468.087	2.704	0back_body
470.791	2.687	0back_body
473.478	2.705	0back_body
476.183	2.704	0back_body
478.887	2.587	0back_body
484.078	2.704	0back_place
486.782	2.688	0back_place
489.47	2.687	0back_place
492.157	2.688	0back_place
494.845	2.704	0back_place
497.549	2.704	0back_place
500.253	2.687	0back_place
502.94	2.688	0back_place
505.628	2.671	0back_place
508.299	2.522	0back_place
528.513	2.704	2back_face
531.217	2.704	2back_face
533.921	2.704	2back_face
536.625	2.721	2back_face
539.346	2.688	2back_face
542.034	2.721	2back_face
544.755	2.737	2back_face
547.492	2.704	2back_face
550.196	2.721	2back_face
552.917	2.537	2back_face
558.125	2.671	2back_tools
560.796	2.704	2back_tools
563.5	2.688	2back_tools
566.188	2.721	2back_tools
568.909	2.687	2back_tools
571.596	2.671	2back_tools
574.267	2.721	2back_tools
576.988	2.67	2back_tools
579.658	2.671	2back_tools
582.329	2.535	2back_tools
