onset	duration	trial_type
0.55	0.151	memorization_num_2
1.701	1.7	response_num_2
7.736	0.15	memorization_num_1
8.887	1.7	response_num_1
14.938	0.15	memorization_num_2
16.089	1.7	response_num_2
22.157	0.15	memorization_num_5
23.308	1.7	response_num_5
29.393	0.15	memorization_num_4
30.526	1.701	response_num_4
36.595	0.15	memorization_num_2
37.745	1.701	response_num_2
43.814	0.15	memorization_num_2
44.964	1.701	response_num_2
51.033	0.15	memorization_num_1
52.183	1.701	response_num_1
58.252	0.15	memorization_num_5
59.402	1.7	response_num_5
65.487	0.15	memorization_num_4
66.638	1.7	response_num_4
72.706	0.15	memorization_num_4
73.856	1.701	response_num_4
79.942	0.15	memorization_num_6
81.092	1.7	response_num_6
87.16	0.15	memorization_num_5
88.311	1.7	response_num_5
94.379	0.15	memorization_num_5
95.53	1.7	response_num_5
101.598	0.15	memorization_num_3
102.748	1.701	response_num_3
108.817	0.15	memorization_num_6
109.967	1.701	response_num_6
116.036	0.15	memorization_num_1
117.186	1.701	response_num_1
123.255	0.15	memorization_num_4
124.405	1.701	response_num_4
130.473	0.15	memorization_num_3
131.624	1.7	response_num_3
137.676	0.15	memorization_num_2
138.826	1.701	response_num_2
144.895	0.149	memorization_num_2
146.045	1.7	response_num_2
152.113	0.15	memorization_num_6
153.264	1.7	response_num_6
159.332	0.15	memorization_num_5
160.466	1.7	response_num_5
166.534	0.15	memorization_num_1
167.685	1.7	response_num_1
173.753	0.15	memorization_num_4
174.904	1.7	response_num_4
180.972	0.15	memorization_num_4
182.123	1.7	response_num_4
188.191	0.15	memorization_num_2
189.341	1.701	response_num_2
195.41	0.15	memorization_num_3
196.56	1.701	response_num_3
202.629	0.15	memorization_num_6
203.779	1.701	response_num_6
209.847	0.151	memorization_num_3
210.998	1.7	response_num_3
217.066	0.15	memorization_num_4
218.217	1.7	response_num_4
224.302	0.15	memorization_num_2
225.453	1.683	response_num_2
231.504	0.15	memorization_num_5
232.655	1.7	response_num_5
238.723	0.15	memorization_num_4
239.873	1.701	response_num_4
245.942	0.167	memorization_num_5
247.092	1.717	response_num_5
253.177	0.15	memorization_num_1
254.327	1.701	response_num_1
260.396	0.15	memorization_num_1
261.546	1.701	response_num_1
267.615	0.15	memorization_num_5
268.765	1.701	response_num_5
274.817	0.15	memorization_num_1
275.968	1.7	response_num_1
282.036	0.15	memorization_num_6
283.187	1.7	response_num_6
289.272	0.15	memorization_num_5
290.422	1.684	response_num_5
296.49	0.15	memorization_num_1
297.641	1.701	response_num_1
303.709	0.15	memorization_num_3
304.86	1.7	response_num_3
310.928	0.15	memorization_num_3
312.079	1.7	response_num_3
318.147	0.15	memorization_num_1
319.297	1.701	response_num_1
325.349	0.15	memorization_num_2
326.499	1.701	response_num_2
332.568	0.15	memorization_num_3
333.719	1.7	response_num_3
339.787	0.15	memorization_num_1
340.937	1.701	response_num_1
347.006	0.149	memorization_num_3
348.156	1.701	response_num_3
354.225	0.15	memorization_num_6
355.375	1.701	response_num_6
361.46	0.15	memorization_num_3
362.611	1.7	response_num_3
368.679	0.15	memorization_num_2
369.829	1.701	response_num_2
375.881	0.15	memorization_num_5
377.032	1.683	response_num_5
383.083	0.15	memorization_num_6
384.233	1.701	response_num_6
390.302	0.15	memorization_num_3
391.453	1.7	response_num_3
397.521	0.15	memorization_num_1
398.671	1.701	response_num_1
404.74	0.15	memorization_num_2
405.89	1.701	response_num_2
411.976	0.15	memorization_num_2
413.126	1.701	response_num_2
419.211	0.15	memorization_num_5
420.361	1.701	response_num_5
426.43	0.15	memorization_num_6
427.58	1.701	response_num_6
433.649	0.15	memorization_num_5
434.799	1.701	response_num_5
440.867	0.151	memorization_num_3
442.018	1.7	response_num_3
448.087	0.15	memorization_num_6
449.237	1.7	response_num_6
455.289	0.149	memorization_num_6
456.439	1.701	response_num_6
462.507	0.151	memorization_num_3
463.658	1.7	response_num_3
469.726	0.151	memorization_num_5
470.877	1.7	response_num_5
476.945	0.15	memorization_num_5
478.096	1.7	response_num_5
484.164	0.15	memorization_num_6
485.314	1.701	response_num_6
491.366	0.15	memorization_num_6
492.517	1.7	response_num_6
498.602	0.15	memorization_num_6
499.735	1.701	response_num_6
505.821	0.15	memorization_num_1
506.971	1.701	response_num_1
513.04	0.15	memorization_num_4
514.19	1.7	response_num_4
