onset	duration	trial_type
8.162	3.856	reward
12.018	3.806	punishment
15.824	3.806	punishment
19.63	3.822	punishment
23.452	3.822	reward
27.274	3.84	punishment
31.114	3.839	punishment
34.953	3.659	punishment
53.781	3.839	reward
57.62	3.839	punishment
61.459	3.856	reward
65.315	3.823	reward
69.138	3.839	reward
72.977	3.822	reward
76.799	3.839	punishment
80.638	3.669	reward
99.45	3.839	reward
103.289	3.839	neutral
107.128	3.823	reward
110.951	3.839	punishment
114.79	3.839	reward
118.629	3.839	reward
122.468	3.823	reward
126.291	3.677	reward
145.136	3.822	neutral
148.958	3.806	neutral
152.764	3.839	punishment
156.603	3.856	punishment
160.459	3.839	punishment
164.298	3.823	punishment
168.121	3.822	punishment
171.943	3.669	punishment
190.755	3.856	reward
194.611	3.839	reward
198.45	3.839	reward
202.289	3.839	neutral
206.128	3.822	neutral
209.95	3.84	reward
213.79	3.839	reward
217.629	3.677	reward
236.474	3.839	punishment
240.313	3.822	punishment
244.135	3.839	reward
247.974	3.823	punishment
251.797	3.839	punishment
255.636	3.822	neutral
259.458	3.823	punishment
263.281	3.686	punishment
282.093	3.805	reward
285.898	3.839	punishment
289.737	3.84	reward
293.577	3.822	reward
297.399	3.823	reward
301.222	3.839	reward
305.061	3.822	punishment
308.883	3.695	reward
327.711	3.84	neutral
331.551	3.839	neutral
335.39	3.839	punishment
339.229	3.839	punishment
343.068	3.839	punishment
346.907	3.839	punishment
350.746	3.856	punishment
354.602	3.67	punishment
