onset	duration	trial_type
11.001	3.021	shape
14.022	3.021	shape
17.043	3.021	shape
20.064	3.021	shape
23.085	3.021	shape
26.106	3.072	shape
32.132	3.021	face
35.153	3.022	face
38.175	3.021	face
41.196	3.021	face
44.217	3.021	face
47.238	3.088	face
53.264	3.021	shape
56.285	3.022	shape
59.307	3.021	shape
62.328	3.021	shape
65.349	3.021	shape
68.37	3.072	shape
74.396	3.088	face
77.484	3.021	face
80.505	3.021	face
83.526	3.022	face
86.548	3.021	face
89.569	3.071	face
95.595	3.021	shape
98.616	3.021	shape
101.637	3.021	shape
104.658	3.022	shape
107.68	3.021	shape
110.701	3.071	shape
116.727	3.021	face
119.748	3.021	face
122.769	3.021	face
125.79	3.021	face
128.811	3.022	face
131.833	3.071	face
137.858	3.022	shape
140.88	3.021	shape
143.901	3.021	shape
146.922	3.021	shape
149.943	3.022	shape
152.965	3.071	shape
158.99	3.022	face
162.012	3.021	face
165.033	3.021	face
168.054	3.021	face
171.075	3.021	face
174.096	3.072	face
180.122	3.021	shape
183.143	3.022	shape
186.165	3.021	shape
189.186	3.021	shape
192.207	3.021	shape
195.228	3.072	shape
201.254	3.021	face
204.275	3.022	face
207.297	3.021	face
210.318	3.021	face
213.339	3.021	face
216.36	3.088	face
222.386	3.021	shape
225.407	3.021	shape
228.428	3.022	shape
231.45	3.021	shape
234.471	3.021	shape
237.492	3.088	shape
243.518	3.021	face
246.539	3.021	face
249.56	3.022	face
252.582	3.021	face
255.603	3.021	face
258.624	3.021	face
