onset	duration	trial_type
3.016	2.001	we_all_reference
9.022	2.002	we_all_space_cue
15.029	2.001	we_westside_far_event
17.031	3.005	we_all_event_response
20.037	2.002	we_eastside_far_event
22.04	3.005	we_all_event_response
25.046	2.002	we_eastside_far_event
27.049	3.006	we_all_event_response
30.056	2.003	we_westside_far_event
32.06	3.004	we_all_event_response
42.078	2.002	we_all_reference
48.084	2.001	we_all_space_cue
54.09	2.002	we_eastside_close_event
56.093	3.008	we_all_event_response
59.102	2.003	we_westside_close_event
61.106	3.005	we_all_event_response
64.111	2.002	we_westside_close_event
66.114	3.007	we_all_event_response
69.122	2.003	we_eastside_close_event
71.126	3.009	we_all_event_response
81.148	2.002	we_all_reference
87.154	2.002	we_all_space_cue
93.162	2.002	we_westside_far_event
95.165	3.009	we_all_event_response
98.175	2.002	we_westside_far_event
100.178	3.007	we_all_event_response
103.186	2.003	we_eastside_far_event
105.19	3.005	we_all_event_response
108.196	2.004	we_eastside_far_event
110.201	3.006	we_all_event_response
120.222	2.001	we_all_reference
126.232	2.002	we_all_time_cue
132.241	2.003	we_after_far_event
134.245	3.004	we_all_event_response
137.25	2.002	we_before_far_event
139.253	3.005	we_all_event_response
142.259	2.004	we_before_far_event
144.264	3.007	we_all_event_response
147.272	2.003	we_after_far_event
149.276	3.004	we_all_event_response
159.295	2.002	we_all_reference
165.305	2.002	we_all_time_cue
171.312	2.001	we_after_close_event
173.314	3.006	we_all_event_response
176.321	2.002	we_before_close_event
178.324	3.005	we_all_event_response
181.33	2.003	we_before_close_event
183.334	3.005	we_all_event_response
186.34	2.002	we_after_close_event
188.343	3.008	we_all_event_response
198.366	2.002	we_all_reference
204.373	2.003	we_all_space_cue
210.383	2.002	we_westside_far_event
212.386	3.006	we_all_event_response
215.393	2.003	we_eastside_far_event
217.397	3.006	we_all_event_response
220.404	2.003	we_westside_far_event
222.409	3.004	we_all_event_response
225.414	2.002	we_eastside_far_event
227.416	3.005	we_all_event_response
237.437	2.002	we_all_reference
243.443	2.002	we_all_space_cue
249.452	2.002	we_westside_close_event
251.455	3.005	we_all_event_response
254.462	2.001	we_eastside_close_event
256.464	3.006	we_all_event_response
259.471	2.004	we_westside_close_event
261.476	3.004	we_all_event_response
264.481	2.004	we_eastside_close_event
266.486	3.003	we_all_event_response
276.502	2.002	we_all_reference
282.508	2.003	we_all_space_cue
288.515	2.002	we_eastside_far_event
290.518	3.005	we_all_event_response
293.524	2.002	we_westside_far_event
295.526	3.005	we_all_event_response
298.535	2.002	we_westside_far_event
300.538	3.005	we_all_event_response
